comname,season,est_year,weightedLat,weightedLon
northern sand lance,Spring,1989,39.658676213151224,-73.20271066835794
northern sand lance,Spring,1990,41.544910861234456,-69.6782732146239
northern sand lance,Spring,1991,41.01852124561094,-69.02988751893605
northern sand lance,Spring,1992,41.98351733613241,-70.51604243784908
northern sand lance,Spring,1993,37.98361727470668,-74.81626323318491
northern sand lance,Spring,1994,41.384053781437125,-69.43133699301396
northern sand lance,Spring,1995,41.81100803460053,-68.80075581538973
northern sand lance,Spring,1996,41.26117478907638,-67.63590676815053
northern sand lance,Spring,1997,41.05183455123864,-69.25347143896822
northern sand lance,Spring,1998,42.29541356388764,-70.48713924523481
northern sand lance,Spring,1999,41.3453157004761,-68.214560520871
northern sand lance,Spring,2000,41.58018167247964,-68.69902205631301
northern sand lance,Spring,2001,40.826323869129894,-69.51846474506499
northern sand lance,Spring,2002,39.83524094039668,-71.8187302014121
northern sand lance,Spring,2003,41.57222112083702,-69.59124075064217
northern sand lance,Spring,2004,39.84086737323539,-73.24142933527524
northern sand lance,Spring,2005,40.709188591036416,-70.76066374147027
northern sand lance,Spring,2006,41.38217714726965,-70.31909295951928
northern sand lance,Spring,2007,42.052369479471004,-70.01386346466491
northern sand lance,Spring,2008,42.09635066612398,-69.9955058427911
northern sand lance,Spring,2009,41.54099450359502,-69.09919624980567
northern sand lance,Spring,2010,42.15881146897677,-70.11642421389695
northern sand lance,Spring,2011,41.6368266092317,-69.7105184584273
northern sand lance,Spring,2012,40.34391027272727,-72.7198409090909
northern sand lance,Spring,2013,41.64902042105263,-69.56741092554556
northern sand lance,Spring,2014,41.58884713149847,-67.98143165443425
northern sand lance,Spring,2015,41.52486691501506,-69.71949398621749
northern sand lance,Spring,2016,40.68424975162381,-69.8072455918363
northern sand lance,Spring,2017,42.26855997272727,-69.82782362012986
northern sand lance,Spring,2018,40.931383,-71.544113
northern sand lance,Spring,2019,39.83194009782233,-72.76225548876599
northern sand lance,Fall,1970,41.133333,-68.316667
northern sand lance,Fall,1971,40.833332999999996,-69.466667
northern sand lance,Fall,1972,41.64823956461222,-68.09749398957702
northern sand lance,Fall,1973,40.78888899999999,-68.9333335
northern sand lance,Fall,1974,39.4644444,-72.02444433333335
northern sand lance,Fall,1975,42.20122757920042,-69.94423603152595
northern sand lance,Fall,1976,40.504166500000004,-70.39444441666666
northern sand lance,Fall,1977,38.31621723615353,-74.23119195181467
northern sand lance,Fall,1978,41.07206767871675,-68.76933472662922
northern sand lance,Fall,1979,41.565335167090275,-69.39404357386941
northern sand lance,Fall,1980,41.76694555173352,-70.43022290820231
northern sand lance,Fall,1981,41.41511699468757,-68.4533060981472
northern sand lance,Fall,1982,42.25746896989819,-70.25996159520622
northern sand lance,Fall,1983,40.583417388341104,-72.51542893637576
northern sand lance,Fall,1984,40.80455686414454,-71.0867519798363
northern sand lance,Fall,1985,41.58837734184943,-68.05039188607199
northern sand lance,Fall,1986,41.74266016758581,-67.64292235293995
northern sand lance,Fall,1987,41.25184161807263,-69.28635304602766
northern sand lance,Fall,1988,38.274119721895715,-74.26180665223157
northern sand lance,Fall,1989,39.557487278371134,-71.8487449427185
northern sand lance,Fall,1990,41.40335236623642,-67.92098434464764
northern sand lance,Fall,1991,40.898467892486,-69.73516486810551
northern sand lance,Fall,1992,41.21292177329347,-68.09118053512705
northern sand lance,Fall,1993,41.36575920434646,-68.13410112285517
northern sand lance,Fall,1994,41.76614278632052,-67.4342482940589
northern sand lance,Fall,1995,41.816509688523674,-67.1838114115818
northern sand lance,Fall,1996,41.47098089506776,-68.54119041884066
northern sand lance,Fall,1997,41.754723318677144,-69.92066756641273
northern sand lance,Fall,1998,37.43839077996366,-74.83160994512438
northern sand lance,Fall,1999,41.53625650797608,-69.60061847823197
northern sand lance,Fall,2000,41.676336103325774,-69.24683452941072
northern sand lance,Fall,2001,41.692100238798496,-67.93565669121747
northern sand lance,Fall,2003,41.76106670841904,-67.75570250414923
northern sand lance,Fall,2004,37.81492943129133,-73.55980992396613
northern sand lance,Fall,2005,37.704663877774486,-74.3659677496543
northern sand lance,Fall,2006,41.5710065588782,-67.94124257713813
northern sand lance,Fall,2007,42.232640206931315,-69.413545490719045
northern sand lance,Fall,2008,40.90624330398139,-70.41940165638594
northern sand lance,Fall,2009,42.094551168858125,-70.21576817439447
northern sand lance,Fall,2010,39.654460670189856,-73.0781985947152
northern sand lance,Fall,2011,36.978177103108415,-74.91219428506444
northern sand lance,Fall,2012,42.008202,-69.529673
northern sand lance,Fall,2013,41.827316997501676,-66.17867813600633
northern sand lance,Fall,2014,41.323361999999996,-68.01056799999999
northern sand lance,Fall,2015,40.90582296675192,-70.07775328900254
northern sand lance,Fall,2016,41.245791016949156,-68.27649075847458
northern sand lance,Fall,2017,41.757256999999996,-67.990685
northern sand lance,Fall,2018,40.097022948045,-73.0149050712373
northern sand lance,Fall,2019,38.21013492952351,-74.24738830944209
northern shortfin squid,Spring,1970,36.17547034085164,-74.66401056024746
northern shortfin squid,Spring,1971,37.18358806351772,-73.95331162595649
northern shortfin squid,Spring,1972,37.73597119813042,-72.57638064767929
northern shortfin squid,Spring,1973,39.15417819395659,-70.69214999283469
northern shortfin squid,Spring,1974,38.70137149551515,-72.83043918025008
northern shortfin squid,Spring,1975,38.723671316447614,-72.45756897179335
northern shortfin squid,Spring,1976,37.28051545342725,-73.83011193365937
northern shortfin squid,Spring,1977,38.12865688726075,-72.41597453710489
northern shortfin squid,Spring,1978,39.38226109326019,-69.46357339385172
northern shortfin squid,Spring,1979,39.76800658711287,-70.58108832852801
northern shortfin squid,Spring,1980,37.838739538234584,-73.37006716672731
northern shortfin squid,Spring,1981,39.29632226768976,-71.62157312518002
northern shortfin squid,Spring,1982,39.40175574207895,-71.29747782189557
northern shortfin squid,Spring,1983,39.65541877735193,-70.9746734431775
northern shortfin squid,Spring,1984,38.760643438846024,-72.27968037252063
northern shortfin squid,Spring,1985,37.98668949762306,-72.49447155464968
northern shortfin squid,Spring,1986,38.04368443469647,-73.47137616465261
northern shortfin squid,Spring,1987,40.726716470066414,-67.90581526280437
northern shortfin squid,Spring,1988,37.63755970518179,-73.74883411794414
northern shortfin squid,Spring,1989,38.08003335661161,-73.27752954920356
northern shortfin squid,Spring,1990,38.18310389081461,-73.01122250157351
northern shortfin squid,Spring,1991,38.70601494784215,-72.83656914540529
northern shortfin squid,Spring,1992,36.740090466788835,-74.17926470557416
northern shortfin squid,Spring,1993,39.16391834907696,-70.90951346682134
northern shortfin squid,Spring,1994,37.36005252357701,-73.61990685206418
northern shortfin squid,Spring,1995,39.241941956052756,-71.67420127661589
northern shortfin squid,Spring,1996,37.18669736083923,-74.44841296370637
northern shortfin squid,Spring,1997,37.04439826129776,-74.34231640707797
northern shortfin squid,Spring,1998,36.06371628531866,-74.66934020565627
northern shortfin squid,Spring,1999,37.9158676600649,-73.11539083944206
northern shortfin squid,Spring,2000,38.91982742012255,-72.47933174647216
northern shortfin squid,Spring,2001,38.48444043003953,-72.71206610021282
northern shortfin squid,Spring,2002,37.78596271089975,-72.69069235552595
northern shortfin squid,Spring,2003,38.744092983450656,-71.96929583475361
northern shortfin squid,Spring,2004,40.387091837230756,-68.31061083942463
northern shortfin squid,Spring,2005,38.21387242061344,-72.61131199007667
northern shortfin squid,Spring,2006,38.174814745536764,-73.16405204226204
northern shortfin squid,Spring,2007,38.00458807779232,-73.100138986888
northern shortfin squid,Spring,2008,37.43473268009893,-73.80111418774263
northern shortfin squid,Spring,2009,39.856651389251304,-70.02659025261322
northern shortfin squid,Spring,2010,39.93908257099072,-70.2951069439553
northern shortfin squid,Spring,2011,39.29360756153632,-70.65559107799405
northern shortfin squid,Spring,2012,37.94373857379907,-73.50287774312747
northern shortfin squid,Spring,2013,38.81000739707786,-72.39866440746123
northern shortfin squid,Spring,2014,40.13735878749965,-69.1663898832031
northern shortfin squid,Spring,2015,37.52632740183108,-74.11214213095435
northern shortfin squid,Spring,2016,38.38639940592945,-72.40373121869467
northern shortfin squid,Spring,2017,39.105720287062695,-71.85980663275828
northern shortfin squid,Spring,2018,38.87217730987295,-71.34810741214073
northern shortfin squid,Spring,2019,40.09442112323496,-68.81297546011186
northern shortfin squid,Fall,1970,39.25046562746134,-71.76378757355411
northern shortfin squid,Fall,1971,40.17626664709914,-71.17310317861948
northern shortfin squid,Fall,1972,39.52347691719218,-71.518363850466
northern shortfin squid,Fall,1973,41.34975669393466,-70.22730779473487
northern shortfin squid,Fall,1974,41.93135475169564,-70.07071956363227
northern shortfin squid,Fall,1975,40.89466830668719,-70.10117099393422
northern shortfin squid,Fall,1976,40.437954595017345,-70.27228560796954
northern shortfin squid,Fall,1977,40.33294671182385,-69.82986230118095
northern shortfin squid,Fall,1978,41.08693539802978,-68.90087891872399
northern shortfin squid,Fall,1979,41.20348644820266,-69.29957755597962
northern shortfin squid,Fall,1980,40.19486187416725,-70.50967956441171
northern shortfin squid,Fall,1981,39.75945670780414,-71.45899941866988
northern shortfin squid,Fall,1982,39.740707373269444,-71.53630020109112
northern shortfin squid,Fall,1983,38.861301690450645,-72.8919666877563
northern shortfin squid,Fall,1984,39.024569620731256,-72.50149133482087
northern shortfin squid,Fall,1985,40.76340479438798,-70.80935066489944
northern shortfin squid,Fall,1986,39.113967268750024,-72.2797194691042
northern shortfin squid,Fall,1987,39.568752357086545,-71.43315033461833
northern shortfin squid,Fall,1988,42.11436463810604,-68.46755469685264
northern shortfin squid,Fall,1989,42.58858166538442,-68.43031287997931
northern shortfin squid,Fall,1990,39.56942528410525,-71.19020834717874
northern shortfin squid,Fall,1991,40.215853272245475,-70.98263709244482
northern shortfin squid,Fall,1992,39.084398741771444,-71.97094625817299
northern shortfin squid,Fall,1993,40.06720066719754,-70.60438968585001
northern shortfin squid,Fall,1994,38.68419501069292,-72.03243773474229
northern shortfin squid,Fall,1995,38.67364057904543,-72.941283507662
northern shortfin squid,Fall,1996,39.12000190849235,-72.31177231220397
northern shortfin squid,Fall,1997,40.48343894329005,-70.70393717913784
northern shortfin squid,Fall,1998,39.63024386156858,-71.93175224492497
northern shortfin squid,Fall,1999,41.99831284673767,-69.96426808831359
northern shortfin squid,Fall,2000,37.77651004489421,-72.9703529491428
northern shortfin squid,Fall,2001,39.22052685867257,-71.98235361503906
northern shortfin squid,Fall,2002,40.09041882540139,-70.72299694379443
northern shortfin squid,Fall,2003,39.111022478394595,-71.42025059533725
northern shortfin squid,Fall,2004,39.25896947820146,-72.18716533335686
northern shortfin squid,Fall,2005,38.34132562338761,-72.92714936237526
northern shortfin squid,Fall,2006,40.50504725113921,-70.67124653227413
northern shortfin squid,Fall,2007,38.20841745362896,-72.91288890145353
northern shortfin squid,Fall,2008,39.89030784059125,-71.47288479922659
northern shortfin squid,Fall,2009,38.17916635521207,-72.84306732264292
northern shortfin squid,Fall,2010,37.66221884409608,-73.38998186603048
northern shortfin squid,Fall,2011,38.5908968195486,-72.2475233443431
northern shortfin squid,Fall,2012,38.556956326068196,-72.62955070737516
northern shortfin squid,Fall,2013,37.68519697601323,-73.2697801689644
northern shortfin squid,Fall,2014,38.93896508077613,-72.0912760600077
northern shortfin squid,Fall,2015,39.24125051534677,-71.75756971597423
northern shortfin squid,Fall,2016,38.7873622885352,-72.70297569662688
northern shortfin squid,Fall,2017,41.20298505652562,-67.45137112252951
northern shortfin squid,Fall,2018,37.981790829435226,-73.23852791737679
northern shortfin squid,Fall,2019,38.63790637906651,-72.71618852635893
ocean pout,Spring,1970,40.818005187405426,-70.79990057452918
ocean pout,Spring,1971,40.825403535880724,-71.08106815562958
ocean pout,Spring,1972,40.993156526320554,-70.86855020954414
ocean pout,Spring,1973,40.773792307807824,-71.12565377142133
ocean pout,Spring,1974,41.19763068317667,-69.87017573957324
ocean pout,Spring,1975,41.02844160618129,-71.0035951876739
ocean pout,Spring,1976,41.33619644466558,-70.80036054545353
ocean pout,Spring,1977,40.88785858504737,-70.98888202339279
ocean pout,Spring,1978,40.8938469946659,-71.28159592892864
ocean pout,Spring,1979,41.002815064491,-70.50352361796276
ocean pout,Spring,1980,40.94067803017965,-70.89482924458483
ocean pout,Spring,1981,40.77759985985823,-71.65628447572436
ocean pout,Spring,1982,40.968193563905515,-71.33738713974977
ocean pout,Spring,1983,41.15021252126633,-70.4650656263646
ocean pout,Spring,1984,41.22601862684696,-70.81360704023803
ocean pout,Spring,1985,41.20875223020938,-70.8773315175261
ocean pout,Spring,1986,40.976163027022736,-70.6599737416531
ocean pout,Spring,1987,40.877116851927155,-71.54599745252592
ocean pout,Spring,1988,41.287404935418294,-70.0839754477556
ocean pout,Spring,1989,41.04433426559562,-70.09465136809354
ocean pout,Spring,1990,41.158000187091616,-70.13053185462796
ocean pout,Spring,1991,41.10230981347887,-69.39551892432829
ocean pout,Spring,1992,41.259821253696465,-68.9282368931284
ocean pout,Spring,1993,40.78935034362426,-70.24570409487953
ocean pout,Spring,1994,41.55879572387775,-69.48447507769032
ocean pout,Spring,1995,41.44114977714956,-70.09405029700459
ocean pout,Spring,1996,40.950250560280175,-71.57698636161496
ocean pout,Spring,1997,40.88275086718997,-71.31006467087882
ocean pout,Spring,1998,40.679089219884816,-71.67834162715356
ocean pout,Spring,1999,41.555311284769616,-69.91961638343227
ocean pout,Spring,2000,41.018565356719826,-71.32667820554657
ocean pout,Spring,2001,41.23346329773209,-70.8601885427134
ocean pout,Spring,2002,41.66397364066018,-69.74421053146999
ocean pout,Spring,2003,41.23841854383223,-71.11867502416843
ocean pout,Spring,2004,41.62497892042306,-70.05590807647614
ocean pout,Spring,2005,40.77998915700956,-71.2256330177453
ocean pout,Spring,2006,41.37557567859543,-71.08589474484099
ocean pout,Spring,2007,41.649956831519034,-70.11973794902943
ocean pout,Spring,2008,41.16539416199072,-70.10984745017849
ocean pout,Spring,2009,41.26838701966633,-69.55130352282623
ocean pout,Spring,2010,41.021472961116366,-69.6507068386903
ocean pout,Spring,2011,40.59881898541753,-70.99877059653004
ocean pout,Spring,2012,40.97460630103905,-70.85560024345466
ocean pout,Spring,2013,41.171178100148616,-71.4023810740989
ocean pout,Spring,2014,41.50103669787282,-71.24849998170187
ocean pout,Spring,2015,42.22211764349172,-69.9383768585235
ocean pout,Spring,2016,42.19128221691827,-69.64435776545032
ocean pout,Spring,2017,42.252007135570004,-69.95458529073551
ocean pout,Spring,2018,42.29337866973903,-70.39585654589145
ocean pout,Spring,2019,41.69156840564977,-69.02419221008627
ocean pout,Fall,1970,40.86210895807358,-71.17558005746024
ocean pout,Fall,1971,40.165195226005935,-70.94013994786584
ocean pout,Fall,1972,41.83925823779515,-70.29883027281635
ocean pout,Fall,1973,40.94483725965282,-70.58886559962009
ocean pout,Fall,1974,41.84329825632567,-69.31550691103087
ocean pout,Fall,1975,42.12678901829285,-69.20286452843844
ocean pout,Fall,1976,41.133095790242955,-70.21667516221407
ocean pout,Fall,1977,42.05142324395996,-70.03315923032585
ocean pout,Fall,1978,41.88029888071956,-69.42182255280652
ocean pout,Fall,1979,41.03013969209459,-70.6312810986509
ocean pout,Fall,1980,41.17796114341563,-70.76576521127565
ocean pout,Fall,1981,41.75882241360077,-69.58174630941888
ocean pout,Fall,1982,40.51055525499457,-70.61538920030017
ocean pout,Fall,1983,41.39476443613314,-70.54734978488933
ocean pout,Fall,1984,42.041052977876355,-69.68808388941218
ocean pout,Fall,1985,42.16202902678484,-70.04304768633537
ocean pout,Fall,1986,41.65893197817495,-67.55172458527768
ocean pout,Fall,1987,41.75554564927731,-68.57251664069997
ocean pout,Fall,1988,41.3259023297505,-69.05396964077687
ocean pout,Fall,1989,41.46125587288033,-67.93022716063298
ocean pout,Fall,1990,41.50744619229267,-68.75047001512708
ocean pout,Fall,1991,41.50061758446407,-68.07615247372735
ocean pout,Fall,1992,41.724824952432925,-69.40352223033439
ocean pout,Fall,1993,42.22764391680419,-69.30574653542979
ocean pout,Fall,1994,42.04792214710591,-70.17685548671723
ocean pout,Fall,1995,41.782176602298456,-69.59685029055812
ocean pout,Fall,1996,42.007110564567036,-68.04469904582488
ocean pout,Fall,1997,41.74796457770051,-68.53088355274673
ocean pout,Fall,1998,41.49031469146237,-69.32858707448108
ocean pout,Fall,1999,42.066933713018045,-69.92495259639881
ocean pout,Fall,2000,41.60293638626111,-68.74310333738194
ocean pout,Fall,2001,41.88086767091963,-67.60877454213262
ocean pout,Fall,2002,41.41261853743079,-68.2912382215074
ocean pout,Fall,2003,41.56849001427441,-69.4292971826753
ocean pout,Fall,2004,42.05927716462572,-68.84785847114418
ocean pout,Fall,2005,40.819815248892425,-68.67927890459165
ocean pout,Fall,2006,42.19316112961296,-67.57024472888139
ocean pout,Fall,2007,41.07736740271936,-67.14989337269434
ocean pout,Fall,2008,40.9407983330028,-67.2692846996884
ocean pout,Fall,2009,41.09429743115999,-67.25777205503569
ocean pout,Fall,2010,41.044207470441116,-67.21344321702814
ocean pout,Fall,2011,41.32252764300885,-68.11640037718914
ocean pout,Fall,2012,41.23421157274231,-69.29340116451795
ocean pout,Fall,2013,41.5199055226174,-68.43711543113132
ocean pout,Fall,2014,41.78762542672713,-69.60946183474529
ocean pout,Fall,2015,41.915781742992124,-69.21802839602695
ocean pout,Fall,2016,42.13401403090582,-69.7044402193308
ocean pout,Fall,2017,42.44606375067833,-69.77642462258413
ocean pout,Fall,2018,41.95923174251897,-69.64645514828038
ocean pout,Fall,2019,41.85086609411437,-68.75441435374037
pollock,Spring,1970,42.60473315737184,-67.56641128019352
pollock,Spring,1971,42.66934542167594,-67.92901788774012
pollock,Spring,1972,41.89440335517332,-69.13984910995606
pollock,Spring,1973,41.99585920172448,-66.12652518231
pollock,Spring,1974,41.976240981111765,-68.0283047616368
pollock,Spring,1975,42.03882824657271,-66.61513972395316
pollock,Spring,1976,41.502436002302225,-68.15702815428192
pollock,Spring,1977,42.50328751048946,-67.54876243085744
pollock,Spring,1978,42.13676167180253,-66.42839198115924
pollock,Spring,1979,41.75891460014606,-67.70783943889971
pollock,Spring,1980,42.121585964590714,-66.52867448029299
pollock,Spring,1981,42.34469175150417,-67.75193992299204
pollock,Spring,1982,42.59365653402955,-68.12425579713795
pollock,Spring,1983,42.128052534896725,-66.81863124048961
pollock,Spring,1984,41.81435229496447,-66.51022541406209
pollock,Spring,1985,42.578070798060025,-68.57058201500135
pollock,Spring,1986,41.48634436253655,-68.67557487684309
pollock,Spring,1987,42.39363739080517,-68.84862808665702
pollock,Spring,1988,41.5537014246498,-69.1565306385729
pollock,Spring,1989,42.08844382336829,-66.19920281161107
pollock,Spring,1990,41.80100336140367,-67.9451208014504
pollock,Spring,1991,42.1668034404027,-66.2603297700324
pollock,Spring,1992,42.25677131246005,-66.8502486847051
pollock,Spring,1993,42.538951430856436,-67.02488869945147
pollock,Spring,1994,42.441456713798786,-66.63182548003287
pollock,Spring,1995,42.214094708130446,-66.24204733095392
pollock,Spring,1996,42.699200870505294,-67.2071251041128
pollock,Spring,1997,42.33361827530719,-67.66288377596182
pollock,Spring,1998,42.56871528980274,-67.91584041042226
pollock,Spring,1999,42.47467187576636,-68.84542716013104
pollock,Spring,2000,42.636076153728595,-67.34452018418627
pollock,Spring,2001,42.23800742365366,-69.25503466343481
pollock,Spring,2002,42.39430222381103,-68.59757388471807
pollock,Spring,2003,42.067898747787176,-67.54848876970959
pollock,Spring,2004,42.5996804947858,-67.89583146939465
pollock,Spring,2005,42.76978311056786,-68.73980646947105
pollock,Spring,2006,42.30062758643484,-69.30520530991744
pollock,Spring,2007,42.389121663755354,-67.98921393715999
pollock,Spring,2008,42.49324561957827,-68.38593984317518
pollock,Spring,2009,42.112135811985475,-66.40051579945285
pollock,Spring,2010,42.24776754150454,-67.51273710506936
pollock,Spring,2011,42.685819723017126,-69.9717543590989
pollock,Spring,2012,42.80695471588051,-69.22292102361229
pollock,Spring,2013,42.92828652107057,-69.31747304668627
pollock,Spring,2014,42.171984547394075,-66.46609572993246
pollock,Spring,2015,42.840729007174104,-68.86446397568115
pollock,Spring,2016,42.38436152862361,-66.87436670424901
pollock,Spring,2017,42.1892814355691,-66.5680700263396
pollock,Spring,2018,42.90231429189251,-69.21335669369401
pollock,Spring,2019,42.36977159611328,-67.07545203739036
pollock,Fall,1970,43.03674576559431,-68.4359604188802
pollock,Fall,1971,42.1962817018141,-68.45278263310091
pollock,Fall,1972,42.6203648280874,-69.75162995821744
pollock,Fall,1973,42.95007723586614,-68.20916307487761
pollock,Fall,1974,42.69166999924481,-69.76690382103463
pollock,Fall,1975,42.3771572849205,-69.25156457500357
pollock,Fall,1976,42.09932807661314,-68.77400706506096
pollock,Fall,1977,42.52941374771115,-69.72158146501103
pollock,Fall,1978,42.42921653963991,-69.47612007544033
pollock,Fall,1979,42.30035054605936,-68.17235180469771
pollock,Fall,1980,42.60736351794296,-67.79786787698933
pollock,Fall,1981,41.95330614728449,-65.90974204488425
pollock,Fall,1982,42.8636897811718,-68.7266186748641
pollock,Fall,1983,42.683189632214216,-69.29610467969296
pollock,Fall,1984,43.38244133675843,-66.97141013706863
pollock,Fall,1985,42.469215829828116,-68.03653726826217
pollock,Fall,1986,43.36477697085164,-67.16564466661035
pollock,Fall,1987,42.66240286988411,-67.80672820346193
pollock,Fall,1988,42.49228825222012,-67.00845307484488
pollock,Fall,1989,42.44044032875852,-69.97390534146341
pollock,Fall,1990,42.132466081400366,-69.20125915059207
pollock,Fall,1991,42.59644781658013,-68.07739928530087
pollock,Fall,1992,43.26231356973525,-67.99266477329832
pollock,Fall,1993,42.3467560211837,-69.13429498079529
pollock,Fall,1994,42.23074494931148,-66.76142433407956
pollock,Fall,1995,42.37335387912918,-66.42924448469157
pollock,Fall,1996,42.57259556207451,-68.21535476333705
pollock,Fall,1997,42.621934534043234,-68.90055284066256
pollock,Fall,1998,42.309291942202506,-67.90429361583185
pollock,Fall,1999,42.906274435821516,-68.22075093376125
pollock,Fall,2000,43.126156454381636,-68.92442830073975
pollock,Fall,2001,42.81636598802656,-68.77364966531509
pollock,Fall,2002,42.085889177469916,-66.90690998802303
pollock,Fall,2003,43.29228493613609,-67.15016538185186
pollock,Fall,2004,42.19597781141813,-66.7696257122831
pollock,Fall,2005,42.479722084959754,-69.15453377290841
pollock,Fall,2006,42.767135685952844,-69.87815764537345
pollock,Fall,2007,43.370208215859066,-67.42398214462115
pollock,Fall,2008,42.868228880704706,-68.9484255098018
pollock,Fall,2009,42.30733515663663,-68.14783891406137
pollock,Fall,2010,42.83834797260937,-69.3776326856046
pollock,Fall,2011,42.810337312041646,-69.74496755359264
pollock,Fall,2012,42.56175691394954,-67.24951080110166
pollock,Fall,2013,42.65415864815219,-68.01650609713045
pollock,Fall,2014,43.051874408235996,-67.76872424198754
pollock,Fall,2015,42.62874215423095,-67.63004668513781
pollock,Fall,2016,42.78220060514268,-69.47225939644031
pollock,Fall,2017,42.771040895579695,-67.2460195056469
pollock,Fall,2018,42.489046079015864,-68.76088376917869
pollock,Fall,2019,43.32763214432857,-67.37260809943068
red hake,Spring,1970,40.35055006208095,-70.12408902686758
red hake,Spring,1971,40.05613105194591,-71.08842557191785
red hake,Spring,1972,40.375400344065255,-71.23815664436287
red hake,Spring,1973,40.8086551072054,-70.80498743384592
red hake,Spring,1974,40.80430836658593,-70.63044003411225
red hake,Spring,1975,41.071908276486894,-70.06421699860658
red hake,Spring,1976,40.827522424873315,-71.02865713936262
red hake,Spring,1977,40.56385359871559,-71.04360465737557
red hake,Spring,1978,39.91225790729438,-71.75600955024423
red hake,Spring,1979,41.87034513628565,-69.70248259425291
red hake,Spring,1980,40.96111512464189,-70.38691203007355
red hake,Spring,1981,41.35517645063887,-69.39418894949095
red hake,Spring,1982,40.31748235275302,-71.61146400539211
red hake,Spring,1983,41.46312133187013,-69.56474660638908
red hake,Spring,1984,41.435948663037706,-69.74304772495975
red hake,Spring,1985,41.510133435083276,-69.52325367413845
red hake,Spring,1986,41.33328386474549,-69.0666318583209
red hake,Spring,1987,41.617034348900006,-69.51979896819479
red hake,Spring,1988,41.65712151227912,-70.01994107949274
red hake,Spring,1989,41.85718520020587,-68.69236420153885
red hake,Spring,1990,41.27150743910825,-69.46834924017867
red hake,Spring,1991,41.45653176437592,-69.31680573307789
red hake,Spring,1992,41.8681519775418,-69.28502292977853
red hake,Spring,1993,42.261419745168546,-69.41057547557365
red hake,Spring,1994,41.572883957561004,-69.25855994830025
red hake,Spring,1995,41.87090381350397,-68.74677863940953
red hake,Spring,1996,41.74452033823831,-68.4991193637303
red hake,Spring,1997,41.63166731242623,-68.94781730594379
red hake,Spring,1998,42.412966252831595,-69.47909075695217
red hake,Spring,1999,42.036789623059555,-69.37407690549892
red hake,Spring,2000,42.390867964226224,-68.84336374721764
red hake,Spring,2001,42.19093086116499,-69.71939707789753
red hake,Spring,2002,42.22293108718356,-68.94350669499453
red hake,Spring,2003,41.78904194728255,-68.18994110484883
red hake,Spring,2004,42.472517994355364,-68.93171186132767
red hake,Spring,2005,41.47771008491932,-68.15491841518786
red hake,Spring,2006,41.609347526717755,-68.65444274143258
red hake,Spring,2007,41.58360578709563,-68.34317677042844
red hake,Spring,2008,42.34225335657602,-69.4065071147674
red hake,Spring,2009,41.39061156493236,-68.0040811171946
red hake,Spring,2010,41.766124572395285,-68.31641561244422
red hake,Spring,2011,41.12944617964378,-67.79993483952524
red hake,Spring,2012,41.22655359410886,-69.34677569368614
red hake,Spring,2013,41.54831063999038,-67.71163898015658
red hake,Spring,2014,42.14953786580918,-68.81568126489957
red hake,Spring,2015,42.11873759167987,-68.34138131288069
red hake,Spring,2016,42.234058547360966,-68.90107251403447
red hake,Spring,2017,42.23277394451332,-68.54786258646621
red hake,Spring,2018,42.184768480384385,-68.33840612919234
red hake,Spring,2019,42.20975960801778,-68.72677216964844
red hake,Fall,1970,40.725705054272375,-70.59623172494568
red hake,Fall,1971,40.78915648257436,-70.27664394446644
red hake,Fall,1972,40.878151709865385,-70.48270081773657
red hake,Fall,1973,41.06369003812419,-69.84484828672475
red hake,Fall,1974,41.525110734003825,-68.03006879916283
red hake,Fall,1975,41.07798340786382,-68.19319194473151
red hake,Fall,1976,40.94666030808701,-68.90467019989809
red hake,Fall,1977,41.63354433067624,-69.72183020642285
red hake,Fall,1978,41.78288720436016,-69.08694937573829
red hake,Fall,1979,41.309612594870146,-69.5184562937395
red hake,Fall,1980,41.33056869411989,-69.69191378492103
red hake,Fall,1981,41.48001631140845,-69.42041763941154
red hake,Fall,1982,40.884021196005804,-69.831769876859
red hake,Fall,1983,41.02879438590555,-70.3072191152784
red hake,Fall,1984,41.88051727755751,-69.76360711225941
red hake,Fall,1985,41.65048993524254,-69.22133651432213
red hake,Fall,1986,41.79987339852137,-68.47968557014266
red hake,Fall,1987,42.00175264968076,-69.62575328934332
red hake,Fall,1988,41.806784368193725,-69.66567387183844
red hake,Fall,1989,41.58005873473776,-68.82919222617554
red hake,Fall,1990,41.63485456497442,-69.68087526623955
red hake,Fall,1991,41.32437713528638,-70.25258088323231
red hake,Fall,1992,41.716474888206925,-68.83399032913341
red hake,Fall,1993,41.5784850374237,-68.53559864732544
red hake,Fall,1994,41.623933434407036,-69.16231290901617
red hake,Fall,1995,42.26347797347118,-69.23755561311472
red hake,Fall,1996,42.03158517740036,-69.38444414259415
red hake,Fall,1997,41.79800658988937,-70.52230966226958
red hake,Fall,1998,42.07264727540159,-68.75705078121845
red hake,Fall,1999,42.38496740491038,-69.56679674201635
red hake,Fall,2000,42.251782053618626,-69.33799069959541
red hake,Fall,2001,42.08248459509234,-69.06582701686584
red hake,Fall,2002,42.15809605569517,-68.97746639895357
red hake,Fall,2003,41.98287073863181,-68.90185010029734
red hake,Fall,2004,41.711459816024956,-68.8765519753977
red hake,Fall,2005,41.44049207322971,-69.38005946497957
red hake,Fall,2006,41.62113631690729,-68.52144495074988
