"comname","est_year","dist_km"
"little skate",1991,75.7032114622135
"little skate",1992,21.888199036777
"little skate",1993,194.289256394828
"little skate",1994,130.199923446411
"little skate",1995,126.387613118284
"little skate",1996,89.2226679063906
"little skate",1997,48.9290079588873
"little skate",1998,154.201723052707
"little skate",1999,79.2566853205179
"little skate",2000,294.281140269716
"little skate",2001,130.411342024975
"little skate",2002,58.7672188462404
"little skate",2003,67.2118422125924
"little skate",2004,215.90872578091
"little skate",2005,106.027103109421
"little skate",2006,22.1323889698107
"little skate",2007,66.4267864521887
"little skate",2008,141.632104382161
"little skate",2009,122.984212351225
"little skate",2010,80.0582585131608
"little skate",2011,37.9683702859455
"little skate",2012,28.6563118572001
"little skate",2013,186.912586167228
"little skate",2014,28.7719897569584
"little skate",2015,151.954777745927
"little skate",2016,57.3826400283451
"little skate",2017,295.028218262685
"little skate",2018,7.77131812613954
"little skate",2019,72.6366623746302
"longfin squid",1970,57.0733149936807
"longfin squid",1971,202.546943876935
"longfin squid",1972,59.3081269463949
"longfin squid",1973,89.0681488595594
"longfin squid",1974,108.534859482936
"longfin squid",1975,38.2207997860826
"longfin squid",1976,71.3292976758247
"longfin squid",1977,91.9538406612319
"longfin squid",1978,309.857448897338
"longfin squid",1979,61.0049213648298
"longfin squid",1980,94.3005177137682
"longfin squid",1981,130.191106637924
"longfin squid",1982,164.560172073416
"longfin squid",1983,52.9960226240702
"longfin squid",1984,144.897528254589
"longfin squid",1985,129.560777820053
"longfin squid",1986,115.61490856676
"longfin squid",1987,76.8675078499736
"longfin squid",1988,240.446463059356
"longfin squid",1989,346.018241246913
"longfin squid",1990,184.461117217731
"longfin squid",1991,151.968497224741
"longfin squid",1992,246.62997252834
"longfin squid",1993,247.653623556195
"longfin squid",1994,184.358256775337
"longfin squid",1995,22.035791496182
"longfin squid",1996,151.206592897492
"longfin squid",1997,206.22063258481
"longfin squid",1998,241.993456520365
"longfin squid",1999,222.738627914144
"longfin squid",2000,220.552328631034
"longfin squid",2001,135.71292061831
"longfin squid",2002,128.967945757643
"longfin squid",2003,285.182474145858
"longfin squid",2004,209.996063726392
"longfin squid",2005,232.316598700974
"longfin squid",2006,144.536205742198
"longfin squid",2007,249.196973301728
"longfin squid",2008,400.887705204326
"longfin squid",2009,71.1294451081863
"longfin squid",2010,173.182442637753
"longfin squid",2011,150.15923281929
"longfin squid",2012,275.805624623794
"longfin squid",2013,134.773254885712
"longfin squid",2014,36.626790134843
"longfin squid",2015,215.675107578605
"longfin squid",2016,87.3698231969571
"longfin squid",2017,436.267004150011
"longfin squid",2018,103.369213160623
"longfin squid",2019,236.790580537329
"longhorn sculpin",1970,119.338013405301
"longhorn sculpin",1971,33.3144428155796
"longhorn sculpin",1972,72.9670094236553
"longhorn sculpin",1973,36.9946640601179
"longhorn sculpin",1974,40.6843328650347
"longhorn sculpin",1975,78.8341255978013
"longhorn sculpin",1976,92.3732250576397
"longhorn sculpin",1977,102.355466345484
"longhorn sculpin",1978,126.620498570027
"longhorn sculpin",1979,26.9814053984743
"longhorn sculpin",1980,147.976890792101
"longhorn sculpin",1981,276.592572760508
"longhorn sculpin",1982,5.48399602901772
"longhorn sculpin",1983,44.19682147573
"longhorn sculpin",1984,142.84324828834
"longhorn sculpin",1985,51.1122157142726
"longhorn sculpin",1986,135.65201060557
"longhorn sculpin",1987,77.9997023914894
"longhorn sculpin",1988,75.7070768454739
"longhorn sculpin",1989,57.456253669098
"longhorn sculpin",1990,148.74242116895
"longhorn sculpin",1991,71.9012539286451
"longhorn sculpin",1992,86.975918910696
"longhorn sculpin",1993,46.1891340916512
"longhorn sculpin",1994,103.573100166013
"longhorn sculpin",1995,66.5927838341315
"longhorn sculpin",1996,21.3194318085858
"longhorn sculpin",1997,4.3042652221615
"longhorn sculpin",1998,51.9108849612808
"longhorn sculpin",1999,42.5277045015971
"longhorn sculpin",2000,78.0605169503701
"longhorn sculpin",2001,14.4398106964236
"longhorn sculpin",2002,102.427439632105
"longhorn sculpin",2003,58.9702475211736
"longhorn sculpin",2004,66.9389520293621
"longhorn sculpin",2005,36.7716879366804
"longhorn sculpin",2006,96.4325066258625
"longhorn sculpin",2007,135.823692158108
"longhorn sculpin",2008,29.7915950979893
"longhorn sculpin",2009,29.4096469551319
"longhorn sculpin",2010,135.948928664284
"longhorn sculpin",2011,71.5989091782724
"longhorn sculpin",2012,75.2619209130188
"longhorn sculpin",2013,39.0631448341498
"longhorn sculpin",2014,64.4661578873876
"longhorn sculpin",2015,124.015796795669
"longhorn sculpin",2016,74.0733227335347
"longhorn sculpin",2017,77.1007422123524
"longhorn sculpin",2018,78.6262361998296
"longhorn sculpin",2019,68.5188683889684
"northern sand lance",1970,292.519112534843
"northern sand lance",1971,54.0207363193453
"northern sand lance",1972,258.755673413198
"northern sand lance",1973,468.298856413242
"northern sand lance",1974,195.163348439767
"northern sand lance",1975,163.765222536483
"northern sand lance",1976,299.078244630711
"northern sand lance",1977,557.869403171852
"northern sand lance",1978,347.666397708773
"northern sand lance",1979,234.852931958069
"northern sand lance",1980,163.039332543381
"northern sand lance",1981,383.618616904265
"northern sand lance",1982,203.727037674221
"northern sand lance",1983,180.66810722878
"northern sand lance",1984,198.252377490945
"northern sand lance",1985,406.32017635961
"northern sand lance",1986,39.8881491898175
"northern sand lance",1987,63.1593570827098
"northern sand lance",1988,343.633255346702
"northern sand lance",1989,116.533910345448
"northern sand lance",1990,147.246930584342
"northern sand lance",1991,60.7098024531112
"northern sand lance",1992,219.076882810066
"northern sand lance",1993,684.143442867901
"northern sand lance",1994,171.467261773449
"northern sand lance",1995,134.004461476233
"northern sand lance",1996,79.0675353242328
"northern sand lance",1997,95.9432072214297
"northern sand lance",1998,654.891088674903
"northern sand lance",1999,117.469917042555
"northern sand lance",2000,46.7698913741202
"northern sand lance",2001,163.618751408028
"northern sand lance",2002,NA
"northern sand lance",2003,153.906137568629
"northern sand lance",2004,226.955819635545
"northern sand lance",2005,456.105663054087
"northern sand lance",2006,199.202575176138
"northern sand lance",2007,53.4003295756198
"northern sand lance",2008,136.961141584339
"northern sand lance",2009,111.131980427791
"northern sand lance",2010,373.44550023824
"northern sand lance",2011,684.287813248455
"northern sand lance",2012,324.828359881607
"northern sand lance",2013,281.853635984434
"northern sand lance",2014,29.6203358985949
"northern sand lance",2015,75.0745071482828
"northern sand lance",2016,142.890558052367
"northern sand lance",2017,162.074080463057
"northern sand lance",2018,155.129880705016
"northern sand lance",2019,221.31074138147
"northern shortfin squid",1970,426.554087164517
"northern shortfin squid",1971,411.017932270774
"northern shortfin squid",1972,218.976487959806
"northern shortfin squid",1973,247.302993582493
"northern shortfin squid",1974,428.592668428507
"northern shortfin squid",1975,314.279877529705
"northern shortfin squid",1976,466.993980747917
"northern shortfin squid",1977,331.167392038897
"northern shortfin squid",1978,195.475693751796
"northern shortfin squid",1979,192.929737589666
"northern shortfin squid",1980,360.106467687546
"northern shortfin squid",1981,53.3524803150165
"northern shortfin squid",1982,42.8898736830503
"northern shortfin squid",1983,187.202963915616
"northern shortfin squid",1984,35.0682125427375
"northern shortfin squid",1985,341.024728006937
"northern shortfin squid",1986,157.774008075215
"northern shortfin squid",1987,326.256017270008
"northern shortfin squid",1988,671.219001462566
"northern shortfin squid",1989,647.933504316335
"northern shortfin squid",1990,220.472330539476
"northern shortfin squid",1991,231.326529306209
"northern shortfin squid",1992,324.756550683527
"northern shortfin squid",1993,103.785213369669
"northern shortfin squid",1994,202.516519686888
"northern shortfin squid",1995,126.475983038772
"northern shortfin squid",1996,284.792901413577
"northern shortfin squid",1997,495.625927536489
"northern shortfin squid",1998,463.680521592173
"northern shortfin squid",1999,527.354645914664
"northern shortfin squid",2000,134.148086594861
"northern shortfin squid",2001,103.402074047075
"northern shortfin squid",2002,307.590427852541
"northern shortfin squid",2003,62.6128613675915
"northern shortfin squid",2004,353.989675028493
"northern shortfin squid",2005,30.9988225320824
"northern shortfin squid",2006,336.264092453731
"northern shortfin squid",2007,27.966303081899
"northern shortfin squid",2008,339.704576322774
"northern shortfin squid",2009,306.56467765053
"northern shortfin squid",2010,368.770904162619
"northern shortfin squid",2011,158.302875371898
"northern shortfin squid",2012,102.298865830021
"northern shortfin squid",2013,146.388607953557
"northern shortfin squid",2014,283.998515028075
"northern shortfin squid",2015,280.127052850648
"northern shortfin squid",2016,51.6170111745952
"northern shortfin squid",2017,441.223903684188
"northern shortfin squid",2018,192.139773743341
"northern shortfin squid",2019,372.536539959035
"ocean pout",1970,31.9816208776258
"ocean pout",1971,74.3728205839818
"ocean pout",1972,105.396068673085
"ocean pout",1973,48.9861291511601
"ocean pout",1974,85.3632702790459
"ocean pout",1975,193.257533809259
"ocean pout",1976,53.7795546652468
"ocean pout",1977,151.921160823783
"ocean pout",1978,190.002260526363
"ocean pout",1979,11.1410396535319
"ocean pout",1980,28.5175985141452
"ocean pout",1981,204.848322525757
"ocean pout",1982,79.3069189372624
"ocean pout",1983,28.0489949670067
"ocean pout",1984,130.240407218081
"ocean pout",1985,126.630386846714
"ocean pout",1986,270.439874495965
"ocean pout",1987,266.833459644627
"ocean pout",1988,86.1406242859224
"ocean pout",1989,186.778899389607
"ocean pout",1990,121.601670187639
"ocean pout",1991,118.77780901708
"ocean pout",1992,65.1197871268307
"ocean pout",1993,178.05330396679
"ocean pout",1994,79.0677461955825
"ocean pout",1995,56.0942298487405
"ocean pout",1996,316.83259173114
"ocean pout",1997,251.24230101602
"ocean pout",1998,216.602949929056
"ocean pout",1999,56.8916266606545
"ocean pout",2000,225.348794822691
"ocean pout",2001,279.933101464487
"ocean pout",2002,124.118324996253
"ocean pout",2003,145.600204659381
"ocean pout",2004,111.114559198433
"ocean pout",2005,214.375687487373
"ocean pout",2006,305.315255074341
"ocean pout",2007,255.881432175189
"ocean pout",2008,239.482630655882
"ocean pout",2009,192.910570301535
"ocean pout",2010,204.442221978438
"ocean pout",2011,255.044913976898
"ocean pout",2012,134.035146351286
"ocean pout",2013,250.541659131167
"ocean pout",2014,139.870850030839
"ocean pout",2015,68.5260962038238
"ocean pout",2016,8.0668726728023
"ocean pout",2017,26.0763838484597
"ocean pout",2018,72.1115956309911
"ocean pout",2019,28.5358713974019
"pollock",1970,85.657303003328
"pollock",1971,67.931535450602
"pollock",1972,95.1375243373974
"pollock",1973,201.074581302921
"pollock",1974,163.555784284795
"pollock",1975,220.370171901911
"pollock",1976,83.7893603104065
"pollock",1977,178.103469421196
"pollock",1978,252.809022854844
"pollock",1979,71.3905084899598
"pollock",1980,117.434002562208
"pollock",1981,157.980070482007
"pollock",1982,57.6399496629742
"pollock",1983,212.563962240775
"pollock",1984,178.402409256329
"pollock",1985,45.4081844277756
"pollock",1986,242.862269222018
"pollock",1987,90.4569680412622
"pollock",1988,205.847699895646
"pollock",1989,313.048814243572
"pollock",1990,110.19895953977
"pollock",1991,156.704005733998
"pollock",1992,145.601046364814
"pollock",1993,174.400165453034
"pollock",1994,25.7380320360053
"pollock",1995,23.4665266430428
"pollock",1996,83.6687403652193
"pollock",1997,106.443580460884
"pollock",1998,28.8621635344367
"pollock",1999,70.0704524324825
"pollock",2000,139.787351432935
"pollock",2001,75.4447992013224
"pollock",2002,143.338128507491
"pollock",2003,139.984773034849
"pollock",2004,102.796831648087
"pollock",2005,46.8151276567818
"pollock",2006,69.9623945021406
"pollock",2007,118.414745146859
"pollock",2008,62.0701581022263
"pollock",2009,145.53643377439
"pollock",2010,166.29229109224
"pollock",2011,23.1221879420633
"pollock",2012,163.589498803079
"pollock",2013,110.445447766645
"pollock",2014,144.689847902953
"pollock",2015,103.53664827782
"pollock",2016,217.237649456711
"pollock",2017,85.2969014027081
"pollock",2018,58.9836864365096
"pollock",2019,109.229368315862
"red hake",1970,57.7239046187999
"red hake",1971,106.609642336003
"red hake",1972,84.7930165334166
"red hake",1973,85.4926667711392
"red hake",1974,231.951810673871
"red hake",1975,156.836210415152
"red hake",1976,179.036300455651
"red hake",1977,162.52225550087
"red hake",1978,306.022824816982
"red hake",1979,64.2014846519536
"red hake",1980,71.2340289369804
"red hake",1981,14.0528190809515
"red hake",1982,162.920663343884
"red hake",1983,78.6489502663921
"red hake",1984,49.4633495171327
"red hake",1985,29.5671082535707
"red hake",1986,71.2472930110562
"red hake",1987,43.6708214742507
"red hake",1988,33.7810716735349
"red hake",1989,32.8411371374229
"red hake",1990,44.1142481838115
"red hake",1991,79.4338786842025
"red hake",1992,41.0196701438993
"red hake",1993,104.915831694221
"red hake",1994,9.81196201481369
"red hake",1995,59.5543834234349
"red hake",1996,79.9357965160636
"red hake",1997,131.988559597869
"red hake",1998,70.4605539374219
"red hake",1999,41.842932451655
"red hake",2000,43.5075059562551
"red hake",2001,55.2234690031692
"red hake",2002,7.73319451388834
"red hake",2003,62.7504600143451
"red hake",2004,84.7482443987786
"red hake",2005,102.17739516449
"red hake",2006,11.1337874202604
"red hake",2007,42.3706261292909
"red hake",2008,70.8012114892582
"red hake",2009,58.0607638216608
"red hake",2010,80.6434465680615
"red hake",2011,100.361623117192
"red hake",2012,78.1880041643513
"red hake",2013,98.8004308950777
"red hake",2014,23.339926771016
"red hake",2015,34.8679336821033
"red hake",2016,6.94209494041514
"red hake",2017,33.1848353901357
"red hake",2018,64.702288699293
"red hake",2019,18.7830729135176
"scup",1970,293.088964427725
"scup",1971,435.432036385147
"scup",1972,344.370620137478
"scup",1973,555.22111769131
"scup",1974,280.676575487753
"scup",1975,299.561740132878
"scup",1976,115.282261236173
"scup",1977,497.527499107589
"scup",1978,522.624760992067
"scup",1979,443.334096562137
"scup",1980,433.079042423411
"scup",1981,271.713614354831
"scup",1982,154.184548756289
"scup",1983,426.654950461687
"scup",1984,119.582091035262
"scup",1985,252.734903499207
"scup",1986,186.667103526257
"scup",1987,512.055475673958
"scup",1988,402.679691099381
"scup",1989,164.37233093186
"scup",1990,224.732507453207
"scup",1991,35.0580977249669
"scup",1992,309.082324437269
"scup",1993,506.459610247657
"scup",1994,273.413910538372
"scup",1995,145.579187475986
"scup",1996,501.087954351164
"scup",1997,430.82605040342
"scup",1998,104.264687386773
"scup",1999,140.757486141235
"scup",2000,150.56110373374
"scup",2001,303.345464173473
"scup",2002,177.72998545711
"scup",2003,185.486748164614
"scup",2004,343.695125839925
"scup",2005,361.677270773847
"scup",2006,43.9747936977222
"scup",2007,136.83989267001
"scup",2008,434.117850018542
"scup",2009,112.674881253973
"scup",2010,216.194033014341
"scup",2011,77.803760587358
"scup",2012,15.4670504494181
"scup",2013,284.72345376137
"scup",2014,188.688436998148
"scup",2015,62.2039274594627
"scup",2016,118.893225155447
"scup",2017,578.774805617057
"scup",2018,152.773064875453
"scup",2019,96.6568930319924
"sea raven",1970,69.1335934419633
"sea raven",1971,39.7632598455141
"sea raven",1972,40.4824455542395
"sea raven",1973,106.836122203467
"sea raven",1974,25.0638763038986
"sea raven",1975,69.9128649238864
"sea raven",1976,42.5107049712373
"sea raven",1977,104.485119734668
"sea raven",1978,136.589731216043
"sea raven",1979,71.8997355918615
"sea raven",1980,22.064755366276
"sea raven",1981,22.1032754183141
"sea raven",1982,89.9173043044617
"sea raven",1983,50.3172043389139
"sea raven",1984,90.3955593495085
"sea raven",1985,87.3941693223836
"sea raven",1986,102.825920983528
"sea raven",1987,97.451369704679
"sea raven",1988,88.5871890237403
"sea raven",1989,82.0691995137944
"sea raven",1990,69.8520453270296
"sea raven",1991,26.9422214899183
"sea raven",1992,71.044075333838
"sea raven",1993,19.6840715027551
"sea raven",1994,36.2571917704888
"sea raven",1995,64.0962973905328
"sea raven",1996,25.4540339338905
"sea raven",1997,38.5858463231571
"sea raven",1998,90.0750327054284
"sea raven",1999,76.3966830382879
"sea raven",2000,49.3988064583302
"sea raven",2001,68.4297508112821
"sea raven",2002,49.9456464095326
"sea raven",2003,85.4672352741929
"sea raven",2004,152.238522747227
"sea raven",2005,116.773774061423
"sea raven",2006,76.5487107431424
"sea raven",2007,114.834275203476
"sea raven",2008,88.3023741884947
"sea raven",2009,81.5128236184279
"sea raven",2010,35.0523959488643
"sea raven",2011,37.5629260087951
"sea raven",2012,133.085512645798
"sea raven",2013,85.6865393964835
"sea raven",2014,20.7225117486009
"sea raven",2015,50.227507358816
"sea raven",2016,91.8615345353691
"sea raven",2017,42.6717544326288
"sea raven",2018,21.6349685364493
"sea raven",2019,17.0598359180322
"silver hake",1970,137.420872893804
"silver hake",1971,289.271360443924
"silver hake",1972,88.602267999776
"silver hake",1973,190.456703184075
"silver hake",1974,217.804014699507
"silver hake",1975,107.140192719054
"silver hake",1976,176.390990656313
"silver hake",1977,116.774012428315
"silver hake",1978,293.701716606003
"silver hake",1979,176.229784950459
"silver hake",1980,166.787306892789
"silver hake",1981,179.265125521816
"silver hake",1982,205.828171412977
"silver hake",1983,91.8587873688539
"silver hake",1984,188.459857263717
"silver hake",1985,112.25374049872
"silver hake",1986,169.628775665031
"silver hake",1987,153.813238629047
"silver hake",1988,140.041482169772
"silver hake",1989,177.371822551875
"silver hake",1990,211.680771263295
"silver hake",1991,186.387981820114
"silver hake",1992,37.3963763133803
"silver hake",1993,133.251550815444
"silver hake",1994,61.3236766591446
"silver hake",1995,87.2411010436039
"silver hake",1996,174.175063801647
"silver hake",1997,72.4632637929739
"silver hake",1998,106.677131731876
"silver hake",1999,103.896141600123
"silver hake",2000,10.4448589155626
"silver hake",2001,47.4159865648997
"silver hake",2002,35.4522355277803
"silver hake",2003,17.3630750247263
"silver hake",2004,73.9829992796612
"silver hake",2005,122.906047313618
"silver hake",2006,39.4571542899893
"silver hake",2007,141.221778939039
"silver hake",2008,62.6055594155292
"silver hake",2009,91.0024039194276
"silver hake",2010,65.7905655871372
"silver hake",2011,46.5824892741221
"silver hake",2012,76.4080956368423
"silver hake",2013,73.4274632216128
"silver hake",2014,50.3159856205431
"silver hake",2015,64.8913373564593
"silver hake",2016,38.6112303450547
"silver hake",2017,40.7582705763377
"silver hake",2018,56.0518426078219
"silver hake",2019,28.2120203743877
"smooth dogfish",1970,NA
"smooth dogfish",1971,218.95824201392
"smooth dogfish",1972,543.196258800266
"smooth dogfish",1973,407.505874832842
"smooth dogfish",1974,531.849823603495
"smooth dogfish",1975,100.67084043149
"smooth dogfish",1976,361.302553737615
"smooth dogfish",1977,410.566669944144
"smooth dogfish",1978,525.226848362058
"smooth dogfish",1979,245.573190523682
"smooth dogfish",1980,565.500388716553
"smooth dogfish",1981,539.742792686889
"smooth dogfish",1982,275.470129153428
"smooth dogfish",1983,NA
"smooth dogfish",1984,264.442921838988
"smooth dogfish",1985,336.884534557791
"smooth dogfish",1986,425.574477680985
"smooth dogfish",1987,395.941817300343
"smooth dogfish",1988,639.635148025733
"smooth dogfish",1989,474.159491021142
"smooth dogfish",1990,287.523936677009
"smooth dogfish",1991,328.952263884077
"smooth dogfish",1992,664.396637726062
"smooth dogfish",1993,593.706673455159
"smooth dogfish",1994,564.988003406609
"smooth dogfish",1995,652.544377553508
"smooth dogfish",1996,511.693570812418
"smooth dogfish",1997,362.194810656574
"smooth dogfish",1998,401.792442928356
"smooth dogfish",1999,292.776495825386
"smooth dogfish",2000,623.918124193868
"smooth dogfish",2001,361.490830014262
"smooth dogfish",2002,629.012251782596
"smooth dogfish",2003,279.811183534586
"smooth dogfish",2004,495.985447482195
"smooth dogfish",2005,634.727493813403
"smooth dogfish",2006,420.292958645805
"smooth dogfish",2007,545.834114180393
"smooth dogfish",2008,687.402804902991
"smooth dogfish",2009,413.139524954304
"smooth dogfish",2010,361.324223070558
"smooth dogfish",2011,411.722337497906
"smooth dogfish",2012,587.139693317216
"smooth dogfish",2013,546.750893041839
"smooth dogfish",2014,315.754085721198
"smooth dogfish",2015,612.264395790716
"smooth dogfish",2016,728.283485383227
"smooth dogfish",2017,787.789051285482
"smooth dogfish",2018,505.320514258798
"smooth dogfish",2019,715.109416597777
"smooth skate",1970,44.0817959774611
"smooth skate",1971,83.4871792618893
"smooth skate",1972,51.0221137350878
"smooth skate",1973,27.8049713004158
"smooth skate",1974,51.7548571780321
"smooth skate",1975,35.7248177570401
"smooth skate",1976,128.995485403212
"smooth skate",1977,164.995173335177
"smooth skate",1978,103.065464575537
"smooth skate",1979,164.659766650829
"smooth skate",1980,100.088557249934
"smooth skate",1981,38.5980308469305
"smooth skate",1982,103.19337947696
"smooth skate",1983,107.590816169604
"smooth skate",1984,80.5844927862842
"smooth skate",1985,68.9340471639132
"smooth skate",1986,132.070461915979
"smooth skate",1987,35.7264139447511
"smooth skate",1988,26.6228516440711
"smooth skate",1989,53.9790883204807
"smooth skate",1990,114.846709661328
"smooth skate",1991,80.7101823647844
"smooth skate",1992,22.5506999575078
"smooth skate",1993,219.658750650517
"smooth skate",1994,157.404818426707
"smooth skate",1995,92.8516337246857
"smooth skate",1996,155.181401331837
"smooth skate",1997,176.363957499256
"smooth skate",1998,50.4259846071949
"smooth skate",1999,183.507523649931
"smooth skate",2000,87.0595693229243
"smooth skate",2001,17.8374384664696
"smooth skate",2002,145.616789492384
"smooth skate",2003,23.9226299588706
"smooth skate",2004,151.667533246751
"smooth skate",2005,66.2921299588783
"smooth skate",2006,89.4757070118493
"smooth skate",2007,10.3301614003752
"smooth skate",2008,73.9752520270307
"smooth skate",2009,90.3105648255759
"smooth skate",2010,35.9393203143019
"smooth skate",2011,26.9612015798156
"smooth skate",2012,45.0570728456963
"smooth skate",2013,21.6931774365135
"smooth skate",2014,93.7256725279364
"smooth skate",2015,35.3245299417672
"smooth skate",2016,91.9158758765543
"smooth skate",2017,58.9528577082583
"smooth skate",2018,173.785343968896
"smooth skate",2019,46.5069050346618
"spiny dogfish",1970,136.297678171798
"spiny dogfish",1971,433.549253986445
"spiny dogfish",1972,315.662168014402
"spiny dogfish",1973,420.685595759498
"spiny dogfish",1974,174.277614134556
"spiny dogfish",1975,62.4953040535545
"spiny dogfish",1976,109.644456700592
"spiny dogfish",1977,102.324367993349
"spiny dogfish",1978,411.263205746147
"spiny dogfish",1979,198.890655830555
"spiny dogfish",1980,238.817151026004
"spiny dogfish",1981,166.989646875256
"spiny dogfish",1982,328.686579266432
"spiny dogfish",1983,499.04775435483
"spiny dogfish",1984,321.307358159898
"spiny dogfish",1985,277.426897762931
"spiny dogfish",1986,285.751375725929
"spiny dogfish",1987,466.278117330683
"spiny dogfish",1988,227.520920420836
"spiny dogfish",1989,516.760769706507
"spiny dogfish",1990,245.580051059287
"spiny dogfish",1991,351.285099986174
"spiny dogfish",1992,248.872384957548
"spiny dogfish",1993,425.407246643116
"spiny dogfish",1994,597.727611579353
"spiny dogfish",1995,534.95156149716
"spiny dogfish",1996,303.750386743774
"spiny dogfish",1997,177.265440823551
"spiny dogfish",1998,145.878829040491
"spiny dogfish",1999,295.350127360992
"spiny dogfish",2000,506.55790558808
"spiny dogfish",2001,596.677175465021
"spiny dogfish",2002,178.325201139211
"spiny dogfish",2003,320.080127190683
"spiny dogfish",2004,510.639329523853
"spiny dogfish",2005,583.153173762573
"spiny dogfish",2006,439.700346364864
"spiny dogfish",2007,526.735194540331
"spiny dogfish",2008,501.59291701442
"spiny dogfish",2009,427.55936907287
"spiny dogfish",2010,570.294255406919
"spiny dogfish",2011,593.954538706852
"spiny dogfish",2012,315.106442524514
"spiny dogfish",2013,393.031770724842
"spiny dogfish",2014,267.813006298634
"spiny dogfish",2015,492.607166546527
"spiny dogfish",2016,160.647393867073
"spiny dogfish",2017,523.442262588245
"spiny dogfish",2018,597.919358284269
"spiny dogfish",2019,576.346101472213
"spotted hake",1970,103.490828860356
"spotted hake",1971,13.216416179812
"spotted hake",1972,53.2688674306175
"spotted hake",1973,34.3812711848877
"spotted hake",1974,103.713475984326
"spotted hake",1975,189.302896561465
"spotted hake",1976,91.5444317321295
"spotted hake",1977,361.162645779001
"spotted hake",1978,51.8909491752332
"spotted hake",1979,16.9391009836516
"spotted hake",1980,244.98979951532
"spotted hake",1981,210.301602718955
"spotted hake",1982,60.129485297653
"spotted hake",1983,253.573461002018
"spotted hake",1984,17.000253234098
"spotted hake",1985,143.139883725867
"spotted hake",1986,42.9538763907499
"spotted hake",1987,10.1278413838254
"spotted hake",1988,158.674795556376
"spotted hake",1989,40.4441013931288
"spotted hake",1990,169.790240418611
"spotted hake",1991,91.9010636646029
"spotted hake",1992,29.1038364570382
"spotted hake",1993,102.351053687636
"spotted hake",1994,44.8445826729731
"spotted hake",1995,46.4240061302793
"spotted hake",1996,74.453004383732
"spotted hake",1997,167.752924880466
"spotted hake",1998,68.3414969372943
"spotted hake",1999,41.8712170054467
"spotted hake",2000,90.814592573818
"spotted hake",2001,43.3773632275709
"spotted hake",2002,13.6246477015254
"spotted hake",2003,99.587000423213
"spotted hake",2004,44.3206803260889
"spotted hake",2005,65.0584897713022
"spotted hake",2006,53.022922314465
"spotted hake",2007,54.7715794498807
"spotted hake",2008,39.1771351898186
"spotted hake",2009,63.4510486433124
"spotted hake",2010,100.313538912121
"spotted hake",2011,48.3752610543385
"spotted hake",2012,288.054223194063
"spotted hake",2013,103.599372191742
"spotted hake",2014,87.6768363256317
"spotted hake",2015,308.788177935588
"spotted hake",2016,166.099293808732
"spotted hake",2017,579.031244201295
"spotted hake",2018,92.9789198132106
"spotted hake",2019,189.594457938352
"summer flounder",1970,217.786972360718
"summer flounder",1971,91.4724974404625
"summer flounder",1972,274.404669583357
"summer flounder",1973,174.013584753529
"summer flounder",1974,123.899987154312
"summer flounder",1975,313.519723532058
"summer flounder",1976,185.589860544042
"summer flounder",1977,201.972294863316
"summer flounder",1978,372.532054560618
"summer flounder",1979,220.16839850661
"summer flounder",1980,217.742702424795
"summer flounder",1981,110.180438724686
"summer flounder",1982,133.264453270434
"summer flounder",1983,183.793532306428
"summer flounder",1984,96.3807153645183
"summer flounder",1985,110.485683249354
"summer flounder",1986,207.454926749614
"summer flounder",1987,117.907096635258
"summer flounder",1988,344.621933685733
"summer flounder",1989,204.771728676337
"summer flounder",1990,427.6321000994
"summer flounder",1991,52.0271499091555
"summer flounder",1992,352.027116305757
"summer flounder",1993,79.4149077544282
"summer flounder",1994,278.818672164371
"summer flounder",1995,308.671711306033
"summer flounder",1996,372.070278168624
"summer flounder",1997,120.744920044441
"summer flounder",1998,140.45853206511
"summer flounder",1999,239.858701120044
"summer flounder",2000,120.539895812539
"summer flounder",2001,172.299949690447
"summer flounder",2002,117.032297098251
"summer flounder",2003,68.3083634803356
"summer flounder",2004,217.859470549978
"summer flounder",2005,247.48037537665
"summer flounder",2006,141.719452377067
"summer flounder",2007,101.232294382885
"summer flounder",2008,135.012093557784
"summer flounder",2009,99.868249641147
"summer flounder",2010,107.80086853255
"summer flounder",2011,185.830208099305
"summer flounder",2012,126.644106636595
"summer flounder",2013,138.897331147949
"summer flounder",2014,112.89949252424
"summer flounder",2015,204.460892533543
"summer flounder",2016,128.026092679569
"summer flounder",2017,351.091123219453
"summer flounder",2018,143.675508149431
"summer flounder",2019,164.094027976445
"tautog",1970,NA
"tautog",1973,NA
"tautog",1974,NA
"tautog",1976,NA
"tautog",1978,NA
"tautog",1979,348.401246981734
"tautog",1981,NA
"tautog",1984,NA
"tautog",1994,NA
"tautog",2003,NA
"tautog",2012,NA
"thorny skate",1970,40.7116359922314
"thorny skate",1971,58.1379060550434
"thorny skate",1972,17.5289188622959
"thorny skate",1973,10.671511399493
"thorny skate",1974,97.6871927567717
"thorny skate",1975,98.7762720152389
"thorny skate",1976,88.3921965298428
"thorny skate",1977,40.8343386071748
"thorny skate",1978,49.2855647069601
"thorny skate",1979,67.5169209863308
"thorny skate",1980,26.5368021064304
"thorny skate",1981,28.4735911225595
"thorny skate",1982,91.2904547156704
"thorny skate",1983,42.383400513983
"thorny skate",1984,76.7353280126955
"thorny skate",1985,4.97942352783997
"thorny skate",1986,52.9591029793723
