"Common Name","Year","Season","Center of Latitude","Center of Longitude"
"ocean pout",1972,"Spring",40.9931565263205,-70.868550209544
"ocean pout",1973,"Spring",40.7737923078078,-71.1256537714212
"ocean pout",1974,"Spring",41.1976306831767,-69.8701757395733
"ocean pout",1975,"Spring",41.0284416061812,-71.0035951876739
"ocean pout",1976,"Spring",41.3361964446657,-70.8003605454535
"ocean pout",1977,"Spring",40.8878585850473,-70.9888820233928
"ocean pout",1978,"Spring",40.8938469946658,-71.2815959289283
"ocean pout",1979,"Spring",41.002815064491,-70.5035236179627
"ocean pout",1980,"Spring",40.9406780301796,-70.8948292445853
"ocean pout",1981,"Spring",40.7775998598582,-71.6562844757242
"ocean pout",1982,"Spring",40.9681935639058,-71.3373871397499
"ocean pout",1983,"Spring",41.1502125212663,-70.4650656263644
"ocean pout",1984,"Spring",41.2260186268469,-70.8136070402378
"ocean pout",1985,"Spring",41.2087522302095,-70.8773315175262
"ocean pout",1986,"Spring",40.9761630270227,-70.6599737416531
"ocean pout",1987,"Spring",40.8771168519271,-71.5459974525257
"ocean pout",1988,"Spring",41.2874049354182,-70.0839754477555
"ocean pout",1989,"Spring",41.0443342655957,-70.0946513680932
"ocean pout",1990,"Spring",41.1580001870916,-70.1305318546279
"ocean pout",1991,"Spring",41.1023098134788,-69.3955189243285
"ocean pout",1992,"Spring",41.2598212536965,-68.9282368931288
"ocean pout",1993,"Spring",40.789350343624,-70.2457040948793
"ocean pout",1994,"Spring",41.5587957238778,-69.4844750776904
"ocean pout",1995,"Spring",41.4411497771496,-70.0940502970047
"ocean pout",1996,"Spring",40.9502505602801,-71.5769863616151
"ocean pout",1997,"Spring",40.8827508671899,-71.3100646708789
"ocean pout",1998,"Spring",40.6790892198847,-71.6783416271535
"ocean pout",1999,"Spring",41.5553112847695,-69.9196163834322
"ocean pout",2000,"Spring",41.0185653567198,-71.3266782055467
"ocean pout",2001,"Spring",41.233463297732,-70.8601885427131
"ocean pout",2002,"Spring",41.6639736406603,-69.74421053147
"ocean pout",2003,"Spring",41.2384185438322,-71.1186750241684
"ocean pout",2004,"Spring",41.624978920423,-70.0559080764762
"ocean pout",2005,"Spring",40.7799891570096,-71.2256330177454
"ocean pout",2006,"Spring",41.3755756785955,-71.085894744841
"ocean pout",2007,"Spring",41.6499568315191,-70.1197379490295
"ocean pout",2008,"Spring",41.1653941619907,-70.1098474501785
"ocean pout",2009,"Spring",41.2683870196665,-69.5513035228267
"ocean pout",2010,"Spring",41.0214729611162,-69.6507068386899
"ocean pout",2011,"Spring",40.5988189854174,-70.99877059653
"ocean pout",2012,"Spring",40.9746063010389,-70.8556002434543
"ocean pout",2013,"Spring",41.1711781001487,-71.4023810740992
"ocean pout",2014,"Spring",41.5010366978726,-71.2484999817018
"ocean pout",2015,"Spring",42.2221176434916,-69.9383768585235
"ocean pout",2016,"Spring",42.1912822169181,-69.64435776545
"ocean pout",2017,"Spring",42.25200713557,-69.9545852907355
"ocean pout",2018,"Spring",42.293378669739,-70.3958565458914
"ocean pout",2019,"Spring",41.6915684056496,-69.0241922100861
"ocean pout",1970,"Fall",40.8621089580735,-71.1755800574603
"ocean pout",1971,"Fall",40.1651952260059,-70.9401399478658
"ocean pout",1972,"Fall",41.8392582377951,-70.2988302728163
"ocean pout",1973,"Fall",40.9448372596528,-70.58886559962
"ocean pout",1974,"Fall",41.8432982563257,-69.3155069110309
"ocean pout",1975,"Fall",42.1267890182929,-69.2028645284384
"ocean pout",1976,"Fall",41.133095790243,-70.2166751622141
"ocean pout",1977,"Fall",42.05142324396,-70.0331592303258
"ocean pout",1978,"Fall",41.8802988807196,-69.4218225528065
"ocean pout",1979,"Fall",41.0301396920947,-70.6312810986508
"ocean pout",1980,"Fall",41.1779611434155,-70.7657652112756
"ocean pout",1981,"Fall",41.7588224136008,-69.581746309419
"ocean pout",1982,"Fall",40.5105552549946,-70.6153892003002
"ocean pout",1983,"Fall",41.3947644361332,-70.5473497848893
"ocean pout",1984,"Fall",42.0410529778763,-69.6880838894121
"ocean pout",1985,"Fall",42.1620290267848,-70.0430476863353
"ocean pout",1986,"Fall",41.6589319781749,-67.5517245852776
"ocean pout",1987,"Fall",41.7555456492773,-68.5725166407
"ocean pout",1988,"Fall",41.3259023297505,-69.0539696407769
"ocean pout",1989,"Fall",41.4612558728804,-67.930227160633
"ocean pout",1990,"Fall",41.5074461922926,-68.7504700151271
"ocean pout",1991,"Fall",41.500617584464,-68.0761524737273
"ocean pout",1992,"Fall",41.7248249524329,-69.4035222303343
"ocean pout",1993,"Fall",42.2276439168042,-69.3057465354297
"ocean pout",1994,"Fall",42.0479221471059,-70.1768554867173
"ocean pout",1995,"Fall",41.7821766022985,-69.5968502905581
"ocean pout",1996,"Fall",42.0071105645671,-68.0446990458249
"ocean pout",1997,"Fall",41.7479645777005,-68.5308835527467
"ocean pout",1998,"Fall",41.4903146914625,-69.3285870744812
"ocean pout",1999,"Fall",42.0669337130181,-69.9249525963989
"ocean pout",2000,"Fall",41.602936386261,-68.7431033373818
"ocean pout",2001,"Fall",41.8808676709197,-67.6087745421326
"ocean pout",2002,"Fall",41.4126185374308,-68.2912382215074
"ocean pout",2003,"Fall",41.5684900142745,-69.4292971826753
"ocean pout",2004,"Fall",42.0592771646257,-68.8478584711442
"ocean pout",2005,"Fall",40.8198152488924,-68.6792789045916
"ocean pout",2006,"Fall",42.193161129613,-67.5702447288815
"ocean pout",2007,"Fall",41.0773674027193,-67.1498933726942
"ocean pout",2008,"Fall",40.9407983330028,-67.2692846996884
"ocean pout",2009,"Fall",41.0942974311598,-67.2577720550354
"ocean pout",2010,"Fall",41.0442074704412,-67.2134432170282
"ocean pout",2011,"Fall",41.3225276430087,-68.116400377189
"ocean pout",2012,"Fall",41.2342115727422,-69.2934011645178
"ocean pout",2013,"Fall",41.5199055226174,-68.4371154311314
"ocean pout",2014,"Fall",41.7876254267272,-69.6094618347454
"ocean pout",2015,"Fall",41.9157817429922,-69.2180283960269
"ocean pout",2016,"Fall",42.1340140309059,-69.7044402193309
"ocean pout",2017,"Fall",42.4460637506783,-69.7764246225842
"ocean pout",2018,"Fall",41.9592317425189,-69.6464551482801
"ocean pout",2019,"Fall",41.8508660941144,-68.7544143537404
"pollock",1970,"Spring",42.6047331573719,-67.5664112801935
"pollock",1971,"Spring",42.6693454216759,-67.9290178877401
"pollock",1972,"Spring",41.8944033551733,-69.1398491099558
"pollock",1973,"Spring",41.9958592017245,-66.1265251823102
"pollock",1974,"Spring",41.9762409811118,-68.0283047616369
"pollock",1975,"Spring",42.0388282465727,-66.6151397239532
"pollock",1976,"Spring",41.5024360023022,-68.157028154282
"pollock",1977,"Spring",42.5032875104895,-67.5487624308575
"pollock",1978,"Spring",42.1367616718025,-66.4283919811593
"pollock",1979,"Spring",41.7589146001461,-67.7078394388998
"pollock",1980,"Spring",42.1215859645907,-66.5286744802929
"pollock",1981,"Spring",42.3446917515042,-67.751939922992
"pollock",1982,"Spring",42.5936565340296,-68.124255797138
"pollock",1983,"Spring",42.1280525348967,-66.8186312404897
"pollock",1984,"Spring",41.8143522949645,-66.510225414062
"pollock",1985,"Spring",42.57807079806,-68.5705820150013
"pollock",1986,"Spring",41.4863443625366,-68.675574876843
"pollock",1987,"Spring",42.3936373908052,-68.848628086657
"pollock",1988,"Spring",41.5537014246498,-69.1565306385729
"pollock",1989,"Spring",42.0884438233683,-66.1992028116111
"pollock",1990,"Spring",41.8010033614037,-67.9451208014504
"pollock",1991,"Spring",42.1668034404027,-66.2603297700322
"pollock",1992,"Spring",42.2567713124601,-66.8502486847052
"pollock",1993,"Spring",42.5389514308564,-67.0248886994514
"pollock",1994,"Spring",42.4414567137988,-66.6318254800328
"pollock",1995,"Spring",42.2140947081305,-66.2420473309539
"pollock",1996,"Spring",42.6992008705053,-67.2071251041128
"pollock",1997,"Spring",42.3336182753071,-67.6628837759619
"pollock",1998,"Spring",42.5687152898028,-67.9158404104223
"pollock",1999,"Spring",42.4746718757663,-68.845427160131
"pollock",2000,"Spring",42.6360761537286,-67.3445201841861
"pollock",2001,"Spring",42.2380074236537,-69.2550346634348
"pollock",2002,"Spring",42.394302223811,-68.5975738847181
"pollock",2003,"Spring",42.0678987477872,-67.5484887697096
"pollock",2004,"Spring",42.5996804947858,-67.8958314693947
"pollock",2005,"Spring",42.7697831105678,-68.739806469471
"pollock",2006,"Spring",42.3006275864348,-69.3052053099175
"pollock",2007,"Spring",42.3891216637553,-67.9892139371599
"pollock",2008,"Spring",42.4932456195782,-68.3859398431751
"pollock",2009,"Spring",42.1121358119856,-66.4005157994528
"pollock",2010,"Spring",42.2477675415046,-67.5127371050695
"pollock",2011,"Spring",42.6858197230171,-69.971754359099
"pollock",2012,"Spring",42.8069547158805,-69.2229210236122
"pollock",2013,"Spring",42.9282865210706,-69.3174730466863
"pollock",2014,"Spring",42.1719845473941,-66.4660957299326
"pollock",2015,"Spring",42.8407290071741,-68.8644639756812
"pollock",2016,"Spring",42.3843615286237,-66.8743667042491
"pollock",2017,"Spring",42.1892814355691,-66.5680700263398
"pollock",2018,"Spring",42.9023142918925,-69.2133566936939
"pollock",2019,"Spring",42.3697715961133,-67.0754520373903
"pollock",1970,"Fall",43.0367457655943,-68.4359604188802
"pollock",1971,"Fall",42.1962817018141,-68.4527826331009
"pollock",1972,"Fall",42.6203648280874,-69.7516299582174
"pollock",1973,"Fall",42.9500772358661,-68.2091630748775
"pollock",1974,"Fall",42.6916699992448,-69.7669038210346
"pollock",1975,"Fall",42.3771572849205,-69.2515645750036
"pollock",1976,"Fall",42.0993280766132,-68.7740070650611
"pollock",1977,"Fall",42.529413747711,-69.7215814650108
"pollock",1978,"Fall",42.42921653964,-69.4761200754404
"pollock",1979,"Fall",42.3003505460593,-68.1723518046977
"pollock",1980,"Fall",42.607363517943,-67.7978678769894
"pollock",1981,"Fall",41.9533061472845,-65.9097420448844
"pollock",1982,"Fall",42.8636897811718,-68.7266186748641
"pollock",1983,"Fall",42.6831896322142,-69.296104679693
"pollock",1984,"Fall",43.3824413367584,-66.9714101370686
"pollock",1985,"Fall",42.4692158298281,-68.0365372682622
"pollock",1986,"Fall",43.3647769708516,-67.1656446666103
"pollock",1987,"Fall",42.6624028698841,-67.8067282034619
"pollock",1988,"Fall",42.4922882522202,-67.0084530748449
"pollock",1989,"Fall",42.4404403287586,-69.9739053414634
"pollock",1990,"Fall",42.1324660814003,-69.201259150592
"pollock",1991,"Fall",42.5964478165801,-68.0773992853008
"pollock",1992,"Fall",43.2623135697352,-67.9926647732982
"pollock",1993,"Fall",42.3467560211837,-69.1342949807952
"pollock",1994,"Fall",42.2307449493114,-66.7614243340796
"pollock",1995,"Fall",42.3733538791291,-66.4292444846916
"pollock",1996,"Fall",42.5725955620745,-68.215354763337
"pollock",1997,"Fall",42.6219345340433,-68.9005528406626
"pollock",1998,"Fall",42.3092919422025,-67.904293615832
"pollock",1999,"Fall",42.9062744358215,-68.2207509337609
"pollock",2000,"Fall",43.1261564543817,-68.9244283007397
"pollock",2001,"Fall",42.8163659880266,-68.773649665315
"pollock",2002,"Fall",42.0858891774699,-66.906909988023
"pollock",2003,"Fall",43.2922849361361,-67.1501653818517
"pollock",2004,"Fall",42.1959778114182,-66.7696257122832
"pollock",2005,"Fall",42.4797220849598,-69.1545337729085
"pollock",2006,"Fall",42.7671356859529,-69.8781576453736
"pollock",2007,"Fall",43.3702082158591,-67.4239821446211
"pollock",2008,"Fall",42.8682288807047,-68.9484255098018
"pollock",2009,"Fall",42.3073351566366,-68.1478389140614
"pollock",2010,"Fall",42.8383479726093,-69.3776326856046
"pollock",2011,"Fall",42.8103373120416,-69.7449675535926
"pollock",2012,"Fall",42.5617569139495,-67.2495108011017
"pollock",2013,"Fall",42.6541586481522,-68.0165060971305
"pollock",2014,"Fall",43.0518744082358,-67.7687242419874
"pollock",2015,"Fall",42.628742154231,-67.6300466851378
"pollock",2016,"Fall",42.7822006051426,-69.4722593964404
"pollock",2017,"Fall",42.7710408955797,-67.2460195056469
"pollock",2018,"Fall",42.4890460790159,-68.7608837691787
"pollock",2019,"Fall",43.3276321443286,-67.3726080994307
"red hake",1970,"Spring",40.350550062081,-70.1240890268675
"red hake",1971,"Spring",40.0561310519464,-71.0884255719186
"red hake",1972,"Spring",40.3754003440654,-71.2381566443634
"red hake",1973,"Spring",40.8086551072055,-70.8049874338462
"red hake",1974,"Spring",40.8043083665858,-70.630440034112
"red hake",1975,"Spring",41.071908276487,-70.0642169986064
"red hake",1976,"Spring",40.8275224248732,-71.0286571393621
"red hake",1977,"Spring",40.5638535987158,-71.0436046573758
"red hake",1978,"Spring",39.9122579072943,-71.756009550244
"red hake",1979,"Spring",41.8703451362857,-69.7024825942531
"red hake",1980,"Spring",40.9611151246422,-70.386912030074
"red hake",1981,"Spring",41.3551764506388,-69.3941889494908
"red hake",1982,"Spring",40.3174823527528,-71.6114640053916
"red hake",1983,"Spring",41.4631213318701,-69.5647466063892
"red hake",1984,"Spring",41.4359486630379,-69.7430477249598
"red hake",1985,"Spring",41.5101334350833,-69.5232536741385
"red hake",1986,"Spring",41.3332838647453,-69.0666318583207
"red hake",1987,"Spring",41.6170343489001,-69.5197989681952
"red hake",1988,"Spring",41.6571215122791,-70.0199410794925
"red hake",1989,"Spring",41.8571852002056,-68.6923642015389
"red hake",1990,"Spring",41.2715074391083,-69.4683492401788
"red hake",1991,"Spring",41.4565317643758,-69.3168057330778
"red hake",1992,"Spring",41.8681519775418,-69.2850229297784
"red hake",1993,"Spring",42.2614197451686,-69.4105754755736
"red hake",1994,"Spring",41.5728839575608,-69.2585599483
"red hake",1995,"Spring",41.8709038135039,-68.7467786394095
"red hake",1996,"Spring",41.7445203382384,-68.4991193637305
"red hake",1997,"Spring",41.6316673124264,-68.947817305944
"red hake",1998,"Spring",42.4129662528316,-69.479090756952
"red hake",1999,"Spring",42.0367896230594,-69.3740769054986
"red hake",2000,"Spring",42.3908679642262,-68.843363747218
"red hake",2001,"Spring",42.190930861165,-69.7193970778976
"red hake",2002,"Spring",42.2229310871838,-68.9435066949949
"red hake",2003,"Spring",41.7890419472825,-68.1899411048488
"red hake",2004,"Spring",42.4725179943555,-68.9317118613279
"red hake",2005,"Spring",41.4777100849193,-68.1549184151879
"red hake",2006,"Spring",41.6093475267178,-68.6544427414326
"red hake",2007,"Spring",41.5836057870958,-68.3431767704289
"red hake",2008,"Spring",42.3422533565761,-69.4065071147676
"red hake",2009,"Spring",41.3906115649325,-68.0040811171944
"red hake",2010,"Spring",41.7661245723955,-68.3164156124432
"red hake",2011,"Spring",41.1294461796438,-67.7999348395248
"red hake",2012,"Spring",41.226553594109,-69.3467756936854
"red hake",2013,"Spring",41.5483106399901,-67.7116389801562
"red hake",2014,"Spring",42.1495378658088,-68.8156812649001
"red hake",2015,"Spring",42.1187375916796,-68.3413813128818
"red hake",2016,"Spring",42.234058547361,-68.9010725140345
"red hake",2017,"Spring",42.2327739445133,-68.5478625864665
"red hake",2018,"Spring",42.1847684803845,-68.3384061291927
"red hake",2019,"Spring",42.2097596080176,-68.7267721696488
"red hake",1970,"Fall",40.7257050542724,-70.5962317249459
"red hake",1971,"Fall",40.7891564825742,-70.2766439444662
"red hake",1972,"Fall",40.8781517098658,-70.482700817737
"red hake",1973,"Fall",41.0636900381241,-69.8448482867249
"red hake",1974,"Fall",41.5251107340035,-68.0300687991626
"red hake",1975,"Fall",41.0779834078638,-68.1931919447316
"red hake",1976,"Fall",40.9466603080869,-68.9046701998974
"red hake",1977,"Fall",41.6335443306765,-69.7218302064233
"red hake",1978,"Fall",41.7828872043604,-69.0869493757384
"red hake",1979,"Fall",41.3096125948701,-69.5184562937398
"red hake",1980,"Fall",41.3305686941195,-69.6919137849208
"red hake",1981,"Fall",41.4800163114084,-69.4204176394117
"red hake",1982,"Fall",40.8840211960058,-69.8317698768591
"red hake",1983,"Fall",41.0287943859054,-70.3072191152784
"red hake",1984,"Fall",41.8805172775575,-69.7636071122597
"red hake",1985,"Fall",41.6504899352429,-69.2213365143225
"red hake",1986,"Fall",41.7998733985213,-68.4796855701428
"red hake",1987,"Fall",42.0017526496807,-69.6257532893435
"red hake",1988,"Fall",41.8067843681938,-69.6656738718387
"red hake",1989,"Fall",41.5800587347374,-68.8291922261752
"red hake",1990,"Fall",41.6348545649744,-69.6808752662394
"red hake",1991,"Fall",41.3243771352862,-70.2525808832324
"red hake",1992,"Fall",41.716474888207,-68.833990329133
"red hake",1993,"Fall",41.5784850374237,-68.5355986473255
"red hake",1994,"Fall",41.623933434407,-69.1623129090161
"red hake",1995,"Fall",42.263477973471,-69.237555613115
"red hake",1996,"Fall",42.0315851774004,-69.3844441425946
"red hake",1997,"Fall",41.7980065898895,-70.5223096622699
"red hake",1998,"Fall",42.0726472754017,-68.7570507812181
"red hake",1999,"Fall",42.3849674049099,-69.5667967420163
"red hake",2000,"Fall",42.2517820536186,-69.3379906995957
"red hake",2001,"Fall",42.0824845950924,-69.0658270168665
"red hake",2002,"Fall",42.1580960556952,-68.9774663989533
"red hake",2003,"Fall",41.9828707386319,-68.9018501002976
"red hake",2004,"Fall",41.711459816025,-68.8765519753979
"red hake",2005,"Fall",41.4404920732299,-69.3800594649796
"red hake",2006,"Fall",41.621136316907,-68.5214449507496
"red hake",2007,"Fall",41.9623167728174,-68.2866808706141
"red hake",2008,"Fall",41.7121018413598,-69.2836112979646
"red hake",2009,"Fall",41.693998553131,-68.5718717189516
"red hake",2010,"Fall",41.3181937960835,-69.0784900541537
"red hake",2011,"Fall",41.7694541814732,-68.6490297136272
"red hake",2012,"Fall",41.8503023269282,-68.9130926381982
"red hake",2013,"Fall",42.0720102478605,-68.6746748135128
"red hake",2014,"Fall",42.2941109966683,-69.0211695807942
"red hake",2015,"Fall",42.3066736589354,-68.6802923045812
"red hake",2016,"Fall",42.1769980989205,-68.86687140332
"red hake",2017,"Fall",42.5305750579131,-68.5214830749897
"red hake",2018,"Fall",42.1134636032401,-69.1173335163903
"red hake",2019,"Fall",42.1651694112475,-68.9466630393705
"scup",1970,"Spring",38.4553418507484,-73.2449481844281
"scup",1971,"Spring",36.620368575183,-74.6656608482994
"scup",1972,"Spring",37.3770966321319,-74.5867396841402
"scup",1973,"Spring",36.7233537851641,-74.6597995683928
"scup",1974,"Spring",38.5646043095461,-73.548290750261
"scup",1975,"Spring",37.8882013817878,-74.1046882204082
"scup",1976,"Spring",38.964863842167,-73.2591977586148
"scup",1977,"Spring",36.8925181347072,-74.7227462008884
"scup",1978,"Spring",36.9638162374599,-74.7517122770767
"scup",1979,"Spring",37.9320838879331,-73.9292498583576
"scup",1980,"Spring",37.6317622801797,-74.3602834298589
"scup",1981,"Spring",38.4491211841326,-73.2804571009745
"scup",1982,"Spring",39.4240282667932,-72.3115255857172
"scup",1983,"Spring",37.3642835943819,-74.2947777841286
"scup",1984,"Spring",37.7363237950483,-74.2267934057257
"scup",1985,"Spring",37.6696445787184,-74.4762480465305
"scup",1986,"Spring",39.2363225970978,-72.6698959135002
"scup",1987,"Spring",37.128354318875,-74.1376192843892
"scup",1988,"Spring",38.3188633625483,-73.6079010763039
"scup",1989,"Spring",38.3854928756957,-73.4509712103734
"scup",1990,"Spring",37.530301638481,-74.4356289195848
"scup",1991,"Spring",38.6022042079956,-73.3531264956454
"scup",1992,"Spring",38.5518303274095,-73.467945497916
"scup",1993,"Spring",37.4960672961879,-74.4716864668938
"scup",1994,"Spring",38.5999255901168,-73.2836819977423
"scup",1995,"Spring",38.9438366570554,-73.1721989876513
"scup",1996,"Spring",36.9827660644073,-74.6577064847212
"scup",1997,"Spring",39.4599860005073,-72.8133561110773
"scup",1998,"Spring",38.1280779002586,-73.7758081481945
"scup",1999,"Spring",38.0621433459698,-73.9308585094437
"scup",2000,"Spring",38.8226624752503,-73.0345671171014
"scup",2001,"Spring",38.7373041343312,-73.1903710489619
"scup",2002,"Spring",39.2369591503233,-72.8104644459607
"scup",2003,"Spring",38.5504257224062,-73.3284483400964
"scup",2004,"Spring",38.4501913453233,-73.3597518515265
"scup",2005,"Spring",38.547145546385,-73.4350503224159
"scup",2006,"Spring",39.650191810169,-72.8841942909062
"scup",2007,"Spring",39.3609259623428,-72.5462709977309
"scup",2008,"Spring",39.6020711029986,-72.6746978063711
"scup",2009,"Spring",39.1022318269925,-72.7867897842871
"scup",2010,"Spring",39.1094292205257,-72.7492748043246
"scup",2011,"Spring",38.8734664516629,-72.9929158608097
"scup",2012,"Spring",40.0968178583216,-72.3513460713311
"scup",2013,"Spring",39.1253434125696,-72.8582065178238
"scup",2014,"Spring",39.6891168322402,-72.4547367920284
"scup",2015,"Spring",39.4738552634893,-72.4219413280254
"scup",2016,"Spring",40.1542186030164,-71.7635163686464
"scup",2017,"Spring",39.3281230968833,-72.5880378946327
"scup",2018,"Spring",39.2917877155934,-72.5597039781066
"scup",2019,"Spring",40.1010216976851,-71.8217546490478
"scup",1970,"Fall",40.4826155586546,-71.062425709203
"scup",1971,"Fall",40.0308471315707,-72.2115785417076
"scup",1972,"Fall",39.8418656511307,-72.1864191077051
"scup",1973,"Fall",40.87159248757,-71.0912191332326
"scup",1974,"Fall",40.3076848379779,-71.1840771708835
"scup",1975,"Fall",40.0932625869205,-72.112998075759
"scup",1976,"Fall",37.9995162916199,-73.7422385321723
"scup",1977,"Fall",40.6910925451488,-71.6873585332452
"scup",1978,"Fall",40.8380523156353,-71.3302929256247
"scup",1979,"Fall",40.9548032985315,-70.5612727376266
"scup",1980,"Fall",40.8805260559466,-71.5847746233994
"scup",1981,"Fall",40.613546285341,-71.8096741484027
"scup",1982,"Fall",40.6847051402114,-71.557134902817
"scup",1983,"Fall",40.6614527508913,-71.7680037308378
"scup",1984,"Fall",38.6920857055355,-73.5992940554768
"scup",1985,"Fall",39.4571749032833,-72.6806180308343
"scup",1986,"Fall",38.0344139381276,-74.1703638494728
"scup",1987,"Fall",40.9351917027626,-70.7998901456082
"scup",1988,"Fall",41.0399421808279,-70.5019971982571
"scup",1989,"Fall",37.6761739234275,-75.0975495274559
"scup",1990,"Fall",39.258160893042,-73.0977715115009
"scup",1991,"Fall",38.8526593299839,-73.5986132403538
"scup",1992,"Fall",40.7646363090612,-71.2823823607275
"scup",1993,"Fall",41.2785463703939,-71.1867111887739
"scup",1994,"Fall",40.8209246864509,-71.9118985103578
"scup",1995,"Fall",37.8636795710904,-74.1163026842245
"scup",1996,"Fall",40.8021817253937,-71.5831776988189
"scup",1997,"Fall",36.026231800112,-75.084005237402
"scup",1998,"Fall",37.3004400353067,-74.3329588138374
"scup",1999,"Fall",39.2305986412704,-73.3073494101805
"scup",2000,"Fall",39.8487173210828,-71.892202755349
"scup",2001,"Fall",40.9449677171712,-71.1026719800521
"scup",2002,"Fall",37.9936830132357,-74.0961406011996
"scup",2003,"Fall",39.8792518735808,-72.0268368126716
"scup",2004,"Fall",41.0546844891374,-71.1941669432805
"scup",2005,"Fall",41.1682559894737,-70.9253147242105
"scup",2006,"Fall",39.9304364725776,-72.5210461005099
"scup",2007,"Fall",38.8170240398943,-73.9685587772081
"scup",2008,"Fall",36.290158650005,-75.2972026509425
"scup",2009,"Fall",38.4621668432202,-73.7945466885702
"scup",2010,"Fall",40.5747934344496,-71.0848284277097
"scup",2011,"Fall",39.1488444976314,-72.165088661238
"scup",2012,"Fall",40.0381619952036,-72.1865368983843
"scup",2013,"Fall",40.9412676838363,-70.5000791016268
"scup",2014,"Fall",41.0002721474971,-71.0412631773361
"scup",2015,"Fall",39.8176513211884,-71.8488224759009
"scup",2016,"Fall",40.9681088381353,-70.8507418584329
"scup",2017,"Fall",43.50150790625,-68.43689696875
"scup",2018,"Fall",40.6569264671605,-72.3573230278986
"scup",2019,"Fall",40.8532275890426,-71.2490188093972
"sea raven",1970,"Spring",41.5956746863788,-68.0972963280967
"sea raven",1971,"Spring",40.9731859728067,-68.0854729452245
"sea raven",1972,"Spring",41.3911558239482,-68.4190997584541
"sea raven",1973,"Spring",41.5889156628217,-67.1932855159185
"sea raven",1974,"Spring",41.3950012460963,-67.6771109594061
"sea raven",1975,"Spring",41.3983174696868,-68.3886044490046
"sea raven",1976,"Spring",41.236241632411,-67.9417265124847
"sea raven",1977,"Spring",41.7320581242863,-68.497436944804
"sea raven",1978,"Spring",41.486399323402,-69.0792804480419
"sea raven",1979,"Spring",41.8788552167924,-69.259452579857
"sea raven",1980,"Spring",42.108744382838,-69.2136592539784
"sea raven",1981,"Spring",42.2292237925079,-68.7958513084241
"sea raven",1982,"Spring",41.6643338450489,-68.7727849875379
"sea raven",1983,"Spring",41.8794318647239,-69.2115103376748
"sea raven",1984,"Spring",42.0218752639317,-69.5143519307446
"sea raven",1985,"Spring",41.7517606347691,-69.5878183171855
"sea raven",1986,"Spring",41.6759285161112,-69.0209835530576
"sea raven",1987,"Spring",42.0194920271098,-68.5484019663651
"sea raven",1988,"Spring",41.9959788187218,-68.5406956379782
"sea raven",1989,"Spring",41.8074428593328,-69.2877804623581
"sea raven",1990,"Spring",42.3840082665809,-68.7867195112045
"sea raven",1991,"Spring",41.7410121773991,-68.2003695468853
"sea raven",1992,"Spring",41.8714199753232,-68.0553840318408
"sea raven",1993,"Spring",42.0238838364426,-67.9357279792024
"sea raven",1994,"Spring",42.27619039675,-68.0320264785244
"sea raven",1995,"Spring",41.9023728327998,-67.9842512410366
"sea raven",1996,"Spring",41.79646007972,-67.399161002551
"sea raven",1997,"Spring",42.132970875085,-68.130309844199
"sea raven",1998,"Spring",42.0317221630402,-68.7216740467907
"sea raven",1999,"Spring",41.5938148019048,-68.6867141820106
"sea raven",2000,"Spring",41.6356729932318,-68.7860167893783
"sea raven",2001,"Spring",41.8452805551501,-68.990313315271
"sea raven",2002,"Spring",42.2183938553415,-67.9928976599652
"sea raven",2003,"Spring",41.805039479114,-68.1477741647333
"sea raven",2004,"Spring",42.262555816711,-67.262014980589
"sea raven",2005,"Spring",41.7679556108126,-67.8246393216225
"sea raven",2006,"Spring",42.3394078286746,-67.4970604148014
"sea raven",2007,"Spring",42.1295740672175,-67.2116703580261
"sea raven",2008,"Spring",41.7848882130454,-67.4486134264269
"sea raven",2009,"Spring",41.8332681849027,-68.5817528073796
"sea raven",2010,"Spring",43.022959797263,-67.2741360484129
"sea raven",2011,"Spring",42.2550724445454,-68.038372633485
"sea raven",2012,"Spring",42.4301759848585,-68.3024045932999
"sea raven",2013,"Spring",41.8644694023877,-67.3814815232424
"sea raven",2014,"Spring",41.9767203877761,-67.3817330185585
"sea raven",2015,"Spring",42.1802540872563,-67.4890154104298
"sea raven",2016,"Spring",42.1132700963999,-68.3374630635808
"sea raven",2017,"Spring",41.6452593733647,-68.0177309775371
"sea raven",2018,"Spring",41.8634533027404,-67.4002158813094
"sea raven",2019,"Spring",42.2516045262137,-67.2332091325238
"sea raven",1970,"Fall",41.4442936035615,-67.2918943418976
"sea raven",1971,"Fall",41.0716975571398,-68.5411183583089
"sea raven",1972,"Fall",41.3719898535073,-68.9036405513571
"sea raven",1973,"Fall",41.6289968455071,-68.4771944048637
"sea raven",1974,"Fall",41.5939703548627,-67.5357027165602
"sea raven",1975,"Fall",41.465919570003,-67.5548514128204
"sea raven",1976,"Fall",41.5930087977809,-67.7585242745169
"sea raven",1977,"Fall",42.0449440706392,-67.3072298806607
"sea raven",1978,"Fall",42.0324115406437,-67.6041312358443
"sea raven",1979,"Fall",41.6589292542194,-68.4441782457882
"sea raven",1980,"Fall",41.9400575384048,-69.0729860052078
"sea raven",1981,"Fall",42.2206959691221,-68.5276634630496
"sea raven",1982,"Fall",41.1572119525875,-69.6126358446583
"sea raven",1983,"Fall",41.6038500337399,-69.6925368619034
"sea raven",1984,"Fall",42.0874804040252,-68.4230479748798
