"comname","est_year","COGy","COGx"
"haddock",1985,42.2280114024074,-66.975993921074
"haddock",1986,42.106087843553,-66.4868769037294
"haddock",1987,42.1783433430051,-67.2136830317134
"haddock",1988,42.2670384857239,-66.5787602876075
"haddock",1989,41.9042102626573,-66.5812047899328
"haddock",1990,41.9453794186166,-66.4479638525584
"haddock",1991,42.0990055395817,-66.3841633103537
"haddock",1992,42.0854099737284,-67.1003117307957
"haddock",1993,42.1452486810522,-66.8144609229567
"haddock",1994,42.3230970108369,-66.6706217593424
"haddock",1995,42.2265767013374,-66.7626504156812
"haddock",1996,41.4314966163442,-68.404232343217
"haddock",1997,41.6104171707974,-68.2434949689562
"haddock",1998,42.0402647302463,-67.1551460297099
"haddock",1999,41.9734506261475,-67.3587300798962
"haddock",2000,41.9202803241549,-68.1327983645299
"haddock",2001,42.1487166673159,-67.3204805396826
"haddock",2002,41.863014296608,-67.4402900244543
"haddock",2003,42.0018667074282,-67.444783649359
"haddock",2004,41.81509029773,-67.0348220977171
"haddock",2005,41.9932036917765,-67.2448030583001
"haddock",2006,42.0194263813002,-67.0752523525639
"haddock",2007,42.0291501176504,-67.1202363641136
"haddock",2008,41.9229464372155,-66.71363269391
"haddock",2009,41.8203906761836,-67.1893385279213
"haddock",2010,41.8218546899965,-67.2140668136622
"haddock",2011,41.7179567426768,-67.3026368271767
"haddock",2012,41.8790927971116,-67.2741129725938
"haddock",2013,41.9172053870069,-67.4051752308599
"haddock",2014,41.7127101728288,-67.9325994602751
"haddock",2015,42.0291562477226,-67.976440372758
"haddock",2016,41.9421477400758,-68.0040168354668
"haddock",2017,42.038098271484,-67.9413565205444
"haddock",2018,42.0252780276268,-68.1795180848943
"haddock",2019,42.1250439906351,-67.895886308769
"little skate",1970,41.0656839595815,-68.5580542991907
"little skate",1971,40.783588365263,-70.4333238668614
"little skate",1972,40.860679401597,-70.125511626569
"little skate",1973,40.6062193547527,-70.4794820193341
"little skate",1974,40.8437886707926,-69.1263443337043
"little skate",1975,40.7566239661275,-69.9072368493315
"little skate",1976,40.8819768603184,-69.9070061203835
"little skate",1977,40.9903227914167,-69.1898526668433
"little skate",1978,41.1656130373656,-68.9316443496429
"little skate",1979,41.1531106414014,-68.9781382747844
"little skate",1980,40.9683860972723,-69.1780992970339
"little skate",1981,40.9187253469097,-69.4139342007088
"little skate",1982,40.8976667452211,-70.122509129706
"little skate",1983,40.7252947378315,-69.8092679047157
"little skate",1984,41.0050691556431,-69.8597710156759
"little skate",1985,40.834289258315,-70.0140161698045
"little skate",1986,40.8931502070989,-69.0589767588072
"little skate",1987,40.6527559316805,-71.0182236571942
"little skate",1988,40.8122480007707,-70.2276523594397
"little skate",1989,40.5348519345358,-71.505447915247
"little skate",1990,41.0937088739878,-69.7819660689954
"little skate",1991,40.6745669498827,-70.6877501023847
"little skate",1992,41.1447121805684,-70.1679113608068
"little skate",1993,40.7020696459892,-70.6961626902618
"little skate",1994,40.6632049857589,-70.45345621368
"little skate",1995,40.8854263856986,-70.5710697684535
"little skate",1996,40.7407598146842,-70.6710260590639
"little skate",1997,40.821141439881,-69.9043025166905
"little skate",1998,40.7905378696736,-70.6706646190294
"little skate",1999,40.5353250254894,-71.1146633930063
"little skate",2000,40.635646524733,-70.9489126570612
"little skate",2001,40.6514978128622,-70.4556076009668
"little skate",2002,40.8409737179838,-70.05591449109
"little skate",2003,40.6673494822688,-71.2076493371647
"little skate",2004,40.5098413423627,-71.2015568556159
"little skate",2005,40.5637744770044,-70.9819907587609
"little skate",2006,40.6704986546274,-70.342750362455
"little skate",2007,40.8222097379903,-69.9494799863982
"little skate",2008,40.8130696319895,-70.6022889966472
"little skate",2009,40.5927357313085,-70.5575961947988
"little skate",2010,40.4746323710374,-71.4029862713833
"little skate",2011,40.427807316723,-70.54423310976
"little skate",2012,40.7197920898166,-70.1232891268273
"little skate",2013,40.3389467990248,-70.9684601570588
"little skate",2014,40.7203498770572,-70.3723366415553
"little skate",2015,40.3655188544893,-70.5245832578642
"little skate",2016,40.7729641976443,-69.8101663692214
"little skate",2017,40.4280767753109,-70.6059518485452
"little skate",2018,40.6757378272179,-71.0386333674723
"little skate",2019,40.6507245362276,-70.1972335970245
"longfin squid",1970,38.557013411409,-72.7515868770781
"longfin squid",1971,38.908070071685,-72.3579714172972
"longfin squid",1972,39.0094982778406,-72.3753303728697
"longfin squid",1973,39.5868860098868,-71.8037858799701
"longfin squid",1974,39.1766995667322,-72.563043000694
"longfin squid",1975,38.9251742256321,-72.7476178900918
"longfin squid",1976,38.8294874870598,-72.8294512358627
"longfin squid",1977,38.9665874169752,-72.9830233651657
"longfin squid",1978,38.9997697204224,-72.4720121723733
"longfin squid",1979,39.6311121034005,-71.0803423622448
"longfin squid",1980,39.6364669747681,-71.7624022022034
"longfin squid",1981,39.4634844403319,-71.357947459192
"longfin squid",1982,38.9736578362998,-72.608659899902
"longfin squid",1983,39.6210228519682,-71.7037206588551
"longfin squid",1984,39.5284047783051,-71.9408969291401
"longfin squid",1985,39.1213630600849,-72.2164876095762
"longfin squid",1986,39.3757005166561,-71.9638335763928
"longfin squid",1987,39.2128036156641,-72.2201179540668
"longfin squid",1988,38.9442903600505,-72.5629855198043
"longfin squid",1989,38.7340416801721,-72.405783992844
"longfin squid",1990,38.9088358703577,-72.6066279165817
"longfin squid",1991,39.2641129866205,-72.1716491014812
"longfin squid",1992,38.5862608718326,-72.8133614942892
"longfin squid",1993,39.2576535372162,-71.9610751275383
"longfin squid",1994,39.4291378885232,-72.1596259568602
"longfin squid",1995,39.2412962132882,-71.8082098980446
"longfin squid",1996,39.1597940122953,-72.5273628133796
"longfin squid",1997,38.9289926727651,-72.6526892714407
"longfin squid",1998,39.0848960993946,-72.1105050668194
"longfin squid",1999,39.9612867282793,-71.0722329393221
"longfin squid",2000,39.3516680551105,-71.837947005214
"longfin squid",2001,39.4661252245716,-72.0839259788724
"longfin squid",2002,39.2601310873203,-72.145260768099
"longfin squid",2003,39.1594481131397,-72.370344736375
"longfin squid",2004,39.0079090641464,-72.5559892684713
"longfin squid",2005,39.5780280253045,-71.7428798031514
"longfin squid",2006,39.367937635548,-72.0388364217797
"longfin squid",2007,38.8168181252619,-72.5263217262155
"longfin squid",2008,39.1378307780786,-71.9951330849765
"longfin squid",2009,39.1488621971369,-72.4729863862608
"longfin squid",2010,39.7297109184565,-71.1356565367051
"longfin squid",2011,38.6756925565124,-72.5149581844529
"longfin squid",2012,39.7289670934507,-71.0463473565173
"longfin squid",2013,39.305372077527,-71.829709184434
"longfin squid",2014,39.6289635586213,-71.8478114751497
"longfin squid",2015,39.2278034039052,-72.0706655682961
"longfin squid",2016,39.6014592326675,-71.7389223387707
"longfin squid",2017,39.0432970597663,-72.0001305779468
"longfin squid",2018,39.3685833953502,-71.7894354463705
"longfin squid",2019,38.7801785645643,-72.5027533667236
"longhorn sculpin",1970,41.6328260849837,-66.8352571753083
"longhorn sculpin",1971,41.532460860536,-67.2299226454856
"longhorn sculpin",1972,41.2643074290418,-68.436392249211
"longhorn sculpin",1973,41.5847875153317,-67.667184354428
"longhorn sculpin",1974,41.3722937698864,-67.4119200790697
"longhorn sculpin",1975,41.5159472048329,-67.3542758500766
"longhorn sculpin",1976,41.4878144011744,-67.3927245430006
"longhorn sculpin",1977,41.5803382210801,-67.9191140513943
"longhorn sculpin",1978,41.5475719070331,-67.838307073383
"longhorn sculpin",1979,41.6075113514293,-68.0538206686148
"longhorn sculpin",1980,41.6248576698914,-67.6671988620059
"longhorn sculpin",1981,41.4272321918646,-69.0019985294711
"longhorn sculpin",1982,41.5164191965698,-68.3958843001926
"longhorn sculpin",1983,41.4447450152649,-69.2584467559153
"longhorn sculpin",1984,41.7700964196647,-69.1708308000806
"longhorn sculpin",1985,41.7083653775794,-68.9194921875457
"longhorn sculpin",1986,41.7691534788671,-67.6620454229693
"longhorn sculpin",1987,41.6948823634016,-67.4876826491786
"longhorn sculpin",1988,41.8383970059549,-68.7327996606779
"longhorn sculpin",1989,41.8085012257802,-68.351263996667
"longhorn sculpin",1990,41.6890453468845,-67.8190889426852
"longhorn sculpin",1991,41.494700284311,-67.6408964083177
"longhorn sculpin",1992,41.7793632740023,-68.0472683394212
"longhorn sculpin",1993,41.6058976052453,-68.3118255621044
"longhorn sculpin",1994,41.7692082071563,-67.7752102834108
"longhorn sculpin",1995,41.759072671943,-68.2461517331755
"longhorn sculpin",1996,41.6781308114541,-67.5186425881764
"longhorn sculpin",1997,41.4590795874135,-68.5266984022088
"longhorn sculpin",1998,41.5027780809523,-68.3553085790851
"longhorn sculpin",1999,41.6123692537771,-68.4719445722121
"longhorn sculpin",2000,41.7033115294927,-68.5195909481799
"longhorn sculpin",2001,41.5655859087578,-68.1974962198752
"longhorn sculpin",2002,41.7643825269062,-68.6048407924864
"longhorn sculpin",2003,41.6918466333252,-68.3882674524327
"longhorn sculpin",2004,41.6957506506389,-68.076730095899
"longhorn sculpin",2005,41.514143936918,-68.1155606437816
"longhorn sculpin",2006,41.4434593220705,-68.5051543189638
"longhorn sculpin",2007,41.7769152624867,-68.2195979280371
"longhorn sculpin",2008,41.835235302267,-68.8691388534919
"longhorn sculpin",2009,41.731652155356,-68.7215625899615
"longhorn sculpin",2010,42.0923986578895,-68.9020951847078
"longhorn sculpin",2011,41.8061878568529,-68.9499986936418
"longhorn sculpin",2012,41.912399102838,-68.3860184831816
"longhorn sculpin",2013,42.1705999674808,-68.2958296091074
"longhorn sculpin",2014,41.8885315937303,-68.0026955142737
"longhorn sculpin",2015,42.0595240517589,-67.7164984327989
"longhorn sculpin",2016,42.1960947556018,-69.0628596551574
"longhorn sculpin",2017,41.7740041389136,-68.9161062187184
"longhorn sculpin",2018,41.9963573813749,-68.7001417819996
"longhorn sculpin",2019,41.9671068922321,-68.3620237657107
"northern sand lance",1970,40.4791820094824,-71.6832551307266
"northern sand lance",1971,40.4974874396163,-69.9294556033942
"northern sand lance",1972,41.6481853752972,-68.0975871417907
"northern sand lance",1973,39.1119017568416,-73.9739641290525
"northern sand lance",1974,38.8666963599045,-74.1525926099779
"northern sand lance",1975,42.201224055404,-69.9442366156453
"northern sand lance",1976,38.8936775476735,-73.1946646999525
"northern sand lance",1977,42.1551231060509,-70.3548651991819
"northern sand lance",1978,39.8625596794697,-72.3547227733411
"northern sand lance",1979,39.9173562927442,-71.0113083009514
"northern sand lance",1980,40.8882134041586,-71.2290919951356
"northern sand lance",1981,40.0484869437463,-72.2824963779
"northern sand lance",1982,41.9056493822714,-70.4127519856661
"northern sand lance",1983,40.5580227390301,-70.3803453049447
"northern sand lance",1984,39.6444115659925,-72.8270720495108
"northern sand lance",1985,40.4812817966502,-70.6833986533205
"northern sand lance",1986,41.5309374999358,-67.801191798892
"northern sand lance",1987,41.0669521308272,-69.6609744416812
"northern sand lance",1988,40.5957528204236,-72.0015652470776
"northern sand lance",1989,39.6439732183758,-73.0059762029377
"northern sand lance",1990,41.4627571668915,-68.6584278658989
"northern sand lance",1991,40.9912579381892,-69.190051251872
"northern sand lance",1992,41.9823071963268,-70.5122344456245
"northern sand lance",1993,40.3103966560639,-70.2192009736312
"northern sand lance",1994,41.4795402788521,-68.932251694947
"northern sand lance",1995,41.8121086342563,-68.4772879129874
"northern sand lance",1996,41.4633064593403,-68.5080763149421
"northern sand lance",1997,41.2039763335007,-69.3978874726995
"northern sand lance",1998,40.5783510232166,-72.0230035451747
"northern sand lance",1999,41.3537629057421,-68.2758796083393
"northern sand lance",2000,41.5961160059788,-68.7898033813597
"northern sand lance",2001,41.1244952779415,-68.9733492581701
"northern sand lance",2002,39.8352409403967,-71.8187302014121
"northern sand lance",2003,41.6171515776337,-69.1545264332
"northern sand lance",2004,39.4061869736594,-73.3097403129435
"northern sand lance",2005,38.3337058087232,-73.6111437387369
"northern sand lance",2006,41.5384575728607,-68.351118444402
"northern sand lance",2007,42.2150422338582,-69.4721483470434
"northern sand lance",2008,42.0598216809793,-70.0085168402612
"northern sand lance",2009,41.6091455968306,-69.2366629304764
"northern sand lance",2010,40.0989331434782,-72.5525425304763
"northern sand lance",2011,41.5241345722853,-69.8363462211015
"northern sand lance",2012,41.1760561363636,-71.1247569545455
"northern sand lance",2013,41.8192371235602,-66.332245491623
"northern sand lance",2014,41.4692672739496,-67.9945552521008
"northern sand lance",2015,41.5222263919883,-69.7210221361028
"northern sand lance",2016,40.6869864318224,-69.7997854340527
"northern sand lance",2017,42.2646065992268,-69.8136189400773
"northern sand lance",2018,40.1023514848324,-73.005512040447
"northern sand lance",2019,38.5143679960446,-73.9687934935806
"northern shortfin squid",1970,38.4641552474462,-72.5054067391921
"northern shortfin squid",1971,40.0228296490096,-71.3156466647674
"northern shortfin squid",1972,39.5150711936347,-71.5233391613823
"northern shortfin squid",1973,41.2905603387506,-70.2398406938609
"northern shortfin squid",1974,41.5786307008867,-70.3720893866516
"northern shortfin squid",1975,40.8752595492458,-70.1222372399916
"northern shortfin squid",1976,40.4263376144155,-70.2853757096489
"northern shortfin squid",1977,40.3247105991425,-69.8395250558439
"northern shortfin squid",1978,41.0692256845061,-68.9067247028296
"northern shortfin squid",1979,41.1951385208901,-69.3070300874078
"northern shortfin squid",1980,40.1824808112133,-70.5247104643092
"northern shortfin squid",1981,39.7548401280429,-71.460619972915
"northern shortfin squid",1982,39.7242474446591,-71.5247026781695
"northern shortfin squid",1983,38.8668829516237,-72.8784914527823
"northern shortfin squid",1984,39.0237236664951,-72.5007803711648
"northern shortfin squid",1985,40.5558768345589,-70.9352943296039
"northern shortfin squid",1986,39.0835135533838,-72.3136267435796
"northern shortfin squid",1987,39.5862596010721,-71.3798206026956
"northern shortfin squid",1988,42.1040998485326,-68.4796640522405
"northern shortfin squid",1989,42.5258526171335,-68.4977539424904
"northern shortfin squid",1990,39.5594920981097,-71.2032561673913
"northern shortfin squid",1991,40.1673170059281,-71.0422348244686
"northern shortfin squid",1992,38.9676117224326,-72.0809586366538
"northern shortfin squid",1993,40.0502637456324,-70.6101108844636
"northern shortfin squid",1994,38.5866424899003,-72.1493901137967
"northern shortfin squid",1995,38.6842879369743,-72.9175442056204
"northern shortfin squid",1996,39.1066905743482,-72.3264836714116
"northern shortfin squid",1997,39.4721394082082,-71.7738550899477
"northern shortfin squid",1998,39.3427829181057,-72.152400929445
"northern shortfin squid",1999,41.4730233048738,-70.3697240713359
"northern shortfin squid",2000,37.7827765676657,-72.9676616618289
"northern shortfin squid",2001,39.161891244963,-72.0404814893423
"northern shortfin squid",2002,40.0350259812851,-70.7702949784693
"northern shortfin squid",2003,39.1104377640628,-71.4211255171543
"northern shortfin squid",2004,39.3353236845956,-71.9247902110489
"northern shortfin squid",2005,38.3410683400413,-72.9265117974163
"northern shortfin squid",2006,40.4889065106981,-70.6885133614897
"northern shortfin squid",2007,38.2006338484258,-72.9200393955044
"northern shortfin squid",2008,39.8644689687255,-71.4973836709418
"northern shortfin squid",2009,38.3132373816054,-72.6179636919517
"northern shortfin squid",2010,37.6992207198008,-73.3396862880229
"northern shortfin squid",2011,38.634772331109,-72.1481270516975
"northern shortfin squid",2012,38.4251851531358,-72.8172154111916
"northern shortfin squid",2013,37.7006613414667,-73.2578037040988
"northern shortfin squid",2014,39.0841706783481,-71.7368767981038
"northern shortfin squid",2015,38.9545652480484,-72.151185742747
"northern shortfin squid",2016,38.6448651021744,-72.5966279572496
"northern shortfin squid",2017,40.6948906283095,-68.5193819681374
"northern shortfin squid",2018,38.0137808244395,-73.1706084870531
"northern shortfin squid",2019,39.2426605296361,-71.0955497296547
"ocean pout",1970,40.8184775241348,-70.803923976962
"ocean pout",1971,40.8222663699813,-71.0803984955219
"ocean pout",1972,41.0741251842807,-70.8140302173676
"ocean pout",1973,40.7771043456695,-71.1152596456108
"ocean pout",1974,41.2068159917594,-69.8622849850065
"ocean pout",1975,41.0716543259918,-70.9327483239458
"ocean pout",1976,41.3264311683233,-70.772296386426
"ocean pout",1977,41.0273075999892,-70.8743421041627
"ocean pout",1978,40.9730884831105,-71.1322006947797
"ocean pout",1979,41.0092750108077,-70.5337273769589
"ocean pout",1980,40.9506109270659,-70.8894265013514
"ocean pout",1981,40.7952117503252,-71.619048744834
"ocean pout",1982,40.9559934568862,-71.3181395113112
"ocean pout",1983,41.1648508202274,-70.4699909613917
"ocean pout",1984,41.2311188169741,-70.8065639235219
"ocean pout",1985,41.2197210801167,-70.8677318564865
"ocean pout",1986,40.9787240109639,-70.6483150741617
"ocean pout",1987,40.9472112023073,-71.3087281297276
"ocean pout",1988,41.2903830588609,-70.0042951344983
"ocean pout",1989,41.0864606230387,-69.8759548404284
"ocean pout",1990,41.1803634207345,-70.0422130731887
"ocean pout",1991,41.1581310549251,-69.2106149918418
"ocean pout",1992,41.3305861826822,-69.000566496585
"ocean pout",1993,40.8732448266901,-70.1908771422845
"ocean pout",1994,41.590593981585,-69.5294869389028
"ocean pout",1995,41.5023854498461,-70.0047717575637
"ocean pout",1996,41.0092013537129,-71.3799582414732
"ocean pout",1997,40.974221721356,-71.0162481632699
"ocean pout",1998,40.9124554072972,-71.0023849658742
"ocean pout",1999,41.594323475594,-69.9200232798993
"ocean pout",2000,41.1511956705378,-70.7403035767328
"ocean pout",2001,41.2480127386645,-70.7871178964407
"ocean pout",2002,41.6593218816,-69.7173207766159
"ocean pout",2003,41.2527457100107,-71.0453454599959
"ocean pout",2004,41.6602564174551,-69.9577797350986
"ocean pout",2005,40.7922535606113,-70.44148591518
"ocean pout",2006,41.4514804142042,-70.7595013573092
"ocean pout",2007,41.514648186986,-69.4179337872936
"ocean pout",2008,40.989680459819,-67.8875185699464
"ocean pout",2009,41.2171051141387,-68.8756935391047
"ocean pout",2010,41.0361999627328,-68.0718917965965
"ocean pout",2011,41.0665732171231,-69.1358097858547
"ocean pout",2012,41.0787435453515,-70.2289446055295
"ocean pout",2013,41.2093452201332,-71.07784207232
"ocean pout",2014,41.5513445474378,-70.9607828587758
"ocean pout",2015,42.1025270819893,-69.6571598122458
"ocean pout",2016,42.1863559454311,-69.6495261233119
"ocean pout",2017,42.2743761466717,-69.9340486140469
"ocean pout",2018,42.199345553676,-70.1849656387517
"ocean pout",2019,41.7122169470433,-68.9892229692421
"pollock",1970,42.6532362335458,-67.6640376163419
"pollock",1971,42.2774801013431,-68.3628817227848
"pollock",1972,42.1309938599929,-69.3392282025518
"pollock",1973,42.1573458349501,-66.4789794112864
"pollock",1974,42.5166888806102,-69.3416736436727
"pollock",1975,42.0866530365574,-66.9878138090028
"pollock",1976,41.9943076929035,-68.6654524959197
"pollock",1977,42.5278366541911,-69.5904206403705
"pollock",1978,42.2727493590943,-67.8455456708895
"pollock",1979,42.0727996625643,-67.9771298213227
"pollock",1980,42.2261285511187,-66.8018134089639
"pollock",1981,42.0226539281424,-66.2361524528566
"pollock",1982,42.6159932265353,-68.1740822333972
"pollock",1983,42.550589253076,-68.704333892025
"pollock",1984,42.0204999471985,-66.5708547184957
"pollock",1985,42.5765443501697,-68.5630932297832
"pollock",1986,41.694827173269,-68.5079912793024
"pollock",1987,42.4618747938175,-68.5840980492737
"pollock",1988,42.4468903485391,-67.1123520594385
"pollock",1989,42.1179811004121,-66.5159515084734
"pollock",1990,42.0044479053969,-68.7161109557462
"pollock",1991,42.1871964905967,-66.346576889477
"pollock",1992,42.6090636436352,-67.2504948445364
"pollock",1993,42.4831446565707,-67.6373859511815
"pollock",1994,42.2809809270512,-66.730526556906
"pollock",1995,42.274420189161,-66.3129553877768
"pollock",1996,42.6162720325928,-67.8675343320091
"pollock",1997,42.3775287426475,-67.8513803501127
"pollock",1998,42.454738670264,-67.9107673719848
"pollock",1999,42.839489933443,-68.3174109047318
"pollock",2000,42.9468227865896,-68.3462970905311
"pollock",2001,42.61754809834,-68.9391316955791
"pollock",2002,42.0943158872337,-66.9531036693032
"pollock",2003,43.2251192974085,-67.1720160405901
"pollock",2004,42.2044572243994,-66.79328065467
"pollock",2005,42.5454657551282,-69.0605339154993
"pollock",2006,42.5279086762261,-69.5843456535373
"pollock",2007,42.6188247803371,-67.8568754558517
"pollock",2008,42.6026991356021,-68.5501232622975
"pollock",2009,42.1153137961983,-66.4289634629561
"pollock",2010,42.7115787070871,-68.9773291357937
"pollock",2011,42.7137425661725,-69.9208978299173
"pollock",2012,42.6623942545634,-68.059464051783
"pollock",2013,42.7899115873153,-68.6607677888585
"pollock",2014,42.7433908894774,-67.3120313706215
"pollock",2015,42.8075539805604,-68.6712830029106
"pollock",2016,42.4327167203759,-67.1901265345351
"pollock",2017,42.21183256512,-66.5943498336962
"pollock",2018,42.8927600194815,-69.2028960547077
"pollock",2019,42.8671415543524,-67.229750592063
"red hake",1970,40.5641957437054,-70.3929678920156
"red hake",1971,40.3163080524042,-70.8002951742108
"red hake",1972,40.6641445396153,-70.8042771966455
"red hake",1973,40.890370124422,-70.4973519791473
"red hake",1974,40.9694473207378,-70.0346836859708
"red hake",1975,41.075802141288,-68.8649806121828
"red hake",1976,40.8674659185837,-70.3165456205973
"red hake",1977,41.3654937205812,-70.0530497238038
"red hake",1978,40.7148603622114,-70.6108365051438
"red hake",1979,41.5019718869093,-69.5815865140656
"red hake",1980,41.1841173447122,-69.9674110036461
"red hake",1981,41.3886990069898,-69.4012319943208
"red hake",1982,40.6129251738837,-70.6833760898938
"red hake",1983,41.175855494342,-70.0558213349753
"red hake",1984,41.6905016935807,-69.7548197083438
"red hake",1985,41.6080937380956,-69.3125338540612
"red hake",1986,41.5545070048248,-68.7883442167654
"red hake",1987,41.7899177860369,-69.5674123704756
"red hake",1988,41.7378062311289,-69.8289521405692
"red hake",1989,41.6403177690211,-68.7994400167872
"red hake",1990,41.5699744051372,-69.6429260943348
"red hake",1991,41.3562674402953,-70.026768475722
"red hake",1992,41.7695348257919,-68.9917713212657
"red hake",1993,41.9153685029247,-68.9672141777567
"red hake",1994,41.6128150122233,-69.1832752240649
"red hake",1995,42.1226620776,-69.0615144818518
"red hake",1996,41.9136329892879,-69.0206726853775
"red hake",1997,41.7251878684216,-69.8330405846547
"red hake",1998,42.1770755526361,-68.9786117159909
"red hake",1999,42.2695334343536,-69.5029029007263
"red hake",2000,42.2965907997881,-69.1786387317304
"red hake",2001,42.1279337857927,-69.3397343759232
"red hake",2002,42.1875919584707,-68.9620168479428
"red hake",2003,41.9600625051007,-68.8180783009274
"red hake",2004,42.0391161774665,-68.9002998149661
"red hake",2005,41.4566906403588,-68.8468356672388
"red hake",2006,41.6178615684116,-68.5583897354081
"red hake",2007,41.7784318712329,-68.3141127206771
"red hake",2008,42.1292374512848,-69.3649635128868
"red hake",2009,41.5242989439454,-68.2542778636922
"red hake",2010,41.5500230503212,-68.6840738656754
"red hake",2011,41.4028178064371,-68.162615378474
"red hake",2012,41.5580364798758,-69.1163006591458
"red hake",2013,41.8701097606391,-68.3033982247102
"red hake",2014,42.2466649469653,-68.9537323689728
"red hake",2015,42.227415602182,-68.5373637703914
"red hake",2016,42.2005436309671,-68.8809842147385
"red hake",2017,42.3967021137667,-68.5333416702334
"red hake",2018,42.136704811507,-68.8634488684404
"red hake",2019,42.1811235835662,-68.867987072882
"scup",1970,38.4886494747405,-73.2090898601793
"scup",1971,36.6878807777861,-74.6170810085062
"scup",1972,38.0078105897117,-73.972517548697
"scup",1973,38.4153110415739,-73.2042696446085
"scup",1974,38.9840643085218,-72.979359476342
"scup",1975,38.756893032417,-73.3200548527402
"scup",1976,38.1605625196189,-73.6616541928772
"scup",1977,37.8442889955591,-73.9621994216783
"scup",1978,37.8256617729503,-73.9905983610451
"scup",1979,38.6302828667646,-73.1513019687262
"scup",1980,38.4654928282984,-73.6480043482654
"scup",1981,39.6909466828957,-72.4366044896596
"scup",1982,40.0636684684316,-71.928764056019
"scup",1983,40.4229136798703,-71.9508073137725
"scup",1984,38.2459185690115,-73.8922222263939
"scup",1985,38.5330152600417,-73.6089652436869
"scup",1986,38.8706307810153,-73.126427148536
"scup",1987,37.1908518485251,-74.0828231886333
"scup",1988,38.3826093523198,-73.5351398922064
"scup",1989,37.7890582810707,-74.8355053017391
"scup",1990,38.3817456641301,-73.7763676433688
"scup",1991,38.6521827365109,-73.4021135803299
"scup",1992,40.0377168414414,-72.000352397553
"scup",1993,37.5368595505661,-74.436259556515
"scup",1994,38.9390741493992,-73.0742094256185
"scup",1995,38.1895094888417,-73.8315133384894
"scup",1996,40.3194123569865,-71.9717942967141
"scup",1997,36.9771185838925,-74.4552094300095
"scup",1998,37.9712210855695,-73.8814012855019
"scup",1999,39.0941335596479,-73.3801696716537
"scup",2000,39.6959811240156,-72.0622525231444
"scup",2001,39.9589237341198,-72.0351342996379
"scup",2002,39.1023034981482,-72.9497123217988
"scup",2003,39.1498973080015,-72.7412540517505
"scup",2004,38.6214876534789,-73.2173223348042
"scup",2005,38.7329148889012,-73.2571745929909
"scup",2006,39.7473045962467,-72.7583530626542
"scup",2007,38.9756384563494,-73.55378667058
"scup",2008,38.9303359446884,-73.206604591934
"scup",2009,38.8757626549975,-73.1433565040289
"scup",2010,39.3938001349007,-72.4262696882247
"scup",2011,38.9936397076768,-72.631657251252
"scup",2012,40.0536139294418,-72.2299531975717
"scup",2013,40.0551901813927,-71.6507238088149
"scup",2014,39.7920449991608,-72.3437764454868
"scup",2015,39.7437333664878,-71.9720460335903
"scup",2016,40.3967486428939,-71.4915199386492
"scup",2017,39.328141754163,-72.5880193367951
"scup",2018,40.2941322880096,-72.4111070338263
"scup",2019,40.4161767072922,-71.5817929960999
"sea raven",1970,41.5092576187768,-67.6375263449992
"sea raven",1971,40.9853550965852,-68.1417587665161
"sea raven",1972,41.377974806516,-68.7523331137686
"sea raven",1973,41.5997560701753,-67.5405331375851
"sea raven",1974,41.446170263252,-67.6407449081683
"sea raven",1975,41.4398460436949,-67.8764225122649
"sea raven",1976,41.3673659333248,-67.8743933391686
"sea raven",1977,41.9965302772037,-67.4913942370999
"sea raven",1978,41.8640438630352,-68.0590064916368
"sea raven",1979,41.6954499404522,-68.5795618894463
"sea raven",1980,42.0202670397583,-69.1398752233659
"sea raven",1981,42.2247548772645,-68.655310317358
"sea raven",1982,41.4924495805078,-69.0574446503258
"sea raven",1983,41.7133865108784,-69.5013415618141
"sea raven",1984,42.0456065309024,-69.1195958874557
"sea raven",1985,41.9681786112882,-69.6852740486904
"sea raven",1986,41.7533287104192,-68.7643006982118
"sea raven",1987,41.9511883528133,-67.7837897987415
"sea raven",1988,42.1538468174538,-68.5083113613719
"sea raven",1989,41.9129725207677,-69.0240197690904
"sea raven",1990,42.2677745863756,-68.7718169279314
"sea raven",1991,41.8551531112433,-68.2128153812399
"sea raven",1992,42.0402902199153,-67.6532612900626
"sea raven",1993,42.0627852502607,-67.993865835259
"sea raven",1994,42.0815812352211,-67.9298363826269
"sea raven",1995,42.0234284280315,-67.6816353927402
"sea raven",1996,41.7693234036354,-67.5809176424216
"sea raven",1997,41.9338888426978,-67.9894280421711
"sea raven",1998,41.8623653059214,-68.0872631063468
"sea raven",1999,41.7080858168287,-68.9093548440638
"sea raven",2000,41.7725458590555,-68.8135020998598
"sea raven",2001,41.8677012451221,-68.6659981243676
"sea raven",2002,41.8859015595558,-68.2182402511708
"sea raven",2003,41.6966682510331,-68.4569736080784
"sea raven",2004,41.9649379221266,-68.0774689405773
"sea raven",2005,41.3544003768351,-68.8847022616139
"sea raven",2006,42.018102142383,-67.0484012479231
"sea raven",2007,42.0758865793058,-67.6080081767295
"sea raven",2008,41.8062667333363,-68.0166196610728
"sea raven",2009,41.8924120852585,-68.7490206674044
"sea raven",2010,42.9853278285679,-67.3754108500354
"sea raven",2011,42.1786225482627,-68.2464331832633
"sea raven",2012,41.787729197814,-68.7639691597358
"sea raven",2013,41.9153461997063,-67.6786560733659
"sea raven",2014,42.0452596080077,-67.4749607774233
